 編號		店家名稱
14628 >>> 台中市北屯區
14629 >>> 台中市太平區
14637 >>> 台中市西屯區西屯路三段7號
14638 >>> 台中市西屯區
14643 >>> 台中市南屯區
14646 >>> 台中市大肚區
14648 >>> 台中市大里區美群路196號
14655 >>> 台中市豐原區中興路22號
14656 >>> 台中市豐原區信義街55號
14657 >>> 台中市豐原區市前街114號
14658 >>> 台中市豐原區復興路56號
14659 >>> 台中市豐原區和平街15號
14660 >>> 台中市豐原區博愛街90號
14661 >>> 台中市豐原區富春街92號
14663 >>> 台中市豐原區中正路221號
14664 >>> 台中市東勢區豐勢路386號
14669 >>> 台中市大里區
14670 >>> 台中市新社區中和街四段231號
14671 >>> 台中市神岡區
14673 >>> 台中市大雅區
14684 >>> 台中市沙鹿區新興街30號
14688 >>> 台中市沙鹿區四平街171號
14689 >>> 台中市清水區光復街24號
14691 >>> 台中市東勢區
14694 >>> 台中市潭子區
14698 >>> 台中市梧棲區梧棲路139號
14699 >>> 台中市大甲區鎮政路23號
14700 >>> 台中市清水區中山路327號
14701 >>> 台中市清水區中山路269號
14704 >>> 台中市清水區文昌街19號
14705 >>> 台中市北屯區
14708 >>> 台中市清水區文昌街27號
14716 >>> 台中市清水區新興路73號
14730 >>> 台南市南區灣裡路362號
14739 >>> 台南市南區建南路239號
14749 >>> 台南市南區鹽埕路244號
14774 >>> 台南市中西區大同路一段22巷23號
14785 >>> 台南市中西區西門路二段255號
14786 >>> 台南市中西區和善街10號
14787 >>> 台南市中西區西門路二段157號
14788 >>> 台南市中西區西門路二段187號
14792 >>> 台南市中西區西門路二段282號
14794 >>> 台南市中西區民生路二段182號
14795 >>> 台南市中西區西門路二段305號
14796 >>> 台南市中西區民生路一段157巷23號
14797 >>> 台南市中西區中正路84號
14799 >>> 台南市中西區民族路三段28號
14803 >>> 台南市中西區仁愛街24號
14806 >>> 台南市中西區公園路49號
14807 >>> 台南市中西區西門路二段159號
14808 >>> 台南市中西區中正路32號
14809 >>> 台南市中西區西門路二段280號
14814 >>> 台南市中西區府前路一段90巷69號
14816 >>> 台南市中西區西門路二段207號
14817 >>> 台南市中西區西門路二段263號
14818 >>> 台南市中西區友愛街200號
14820 >>> 台南市中西區西門路二段251號
14822 >>> 台南市中西區西門路二段191號
14823 >>> 台南市中西區西門路二段109號
14824 >>> 台南市中西區金華路四段89號
14826 >>> 台南市中西區西門路二段167號
14828 >>> 台南市中西區西門路二段239號
14842 >>> 台南市中西區西門路二段179號
14843 >>> 台南市北區文賢路643號
14845 >>> 台南市北區開元路154號
14854 >>> 台南市東區裕農路593號
14855 >>> 台南市北區開元路124號
14867 >>> 台南市中西區西門路二段133號
14872 >>> 台南市安南區海佃路一段185號
14874 >>> 台南市安南區國安街105號
14876 >>> 台南市安南區安中路三段450號
14878 >>> 台南市中西區
14879 >>> 台南市安南區安和路五段187號
14880 >>> 台南市北區
14882 >>> 台南市佳里區義民街166號
14885 >>> 台中市大甲區蔣公路96號
14889 >>> 台中市潭子區
14891 >>> 台中市霧峰區民主街
14896 >>> 台南市安平區平生路61號
14908 >>> 台南市北區
14910 >>> 台南市北區
14911 >>> 台南市中西區
14914 >>> 台南市安南區安中路四段20號
14916 >>> 台南市新化區信義路
14917 >>> 台南市新營區長春街2-2號
14920 >>> 台南市新營區復興路15號
14924 >>> 台南市新化區中山路439號
14925 >>> 台南市善化區中山路453號
14928 >>> 台南市新化區
14929 >>> 台南市善化區中山路395號
14932 >>> 台南市善化區文賢街20號
14933 >>> 台南市善化區中山路476號
14934 >>> 台南市永康區大灣路288巷1號
14935 >>> 台南市永康區中山南路1072號
14936 >>> 台南市永康區大灣路402號
14937 >>> 台南市安南區安和路五段17號
14939 >>> 台南市安南區城西街一段13號
14940 >>> 台南市安南區城北路64號
14947 >>> 台南市仁德區
14948 >>> 台南市永康區
14949 >>> 台南市北區東豐路603號
14950 >>> 台南市關廟區中央路215號
14951 >>> 台南市北區公園路862巷18號
14952 >>> 台南市關廟區中央路175號
14955 >>> 台南市玉井區中正路148號
14956 >>> 台南市楠西區
14957 >>> 台南市將軍區西華里62號之43
14959 >>> 台南市佳里區中山路329號
14961 >>> 台南市官田區自強街7號
14963 >>> 台南市六甲區復興街
14969 >>> 台南市佳里區文化路253號
14973 >>> 台南市麻豆區中正路48號
14975 >>> 台南市將軍區西華里42號
14976 >>> 台南市佳里區中山路255號
14978 >>> 台南市白河區中山路62號
14979 >>> 台南市新營區新進路二段52號
14980 >>> 台南市麻豆區興中路31號
14981 >>> 台南市新營區長春街20號
14982 >>> 台南市下營區
14983 >>> 台南市善化區
14984 >>> 台南市佳里區中山路378號
14985 >>> 嘉義縣布袋鎮
14987 >>> 台南市新營區民權路23號
14988 >>> 台南市新營區長春街12號
14989 >>> 台南市白河區市場3巷2號
14992 >>> 台南市白河區市場1巷9號
14993 >>> 台南市新營區長春街28號
14994 >>> 高雄市岡山區平和路119號
14995 >>> 高雄市阿蓮區中正路580號
14997 >>> 高雄市阿蓮區中山路30巷42號
14998 >>> 高雄市旗山區中山路44號
15001 >>> 高雄市阿蓮區中正路525號
15002 >>> 高雄市美濃區中正路一段28號
15004 >>> 台南市下營區中正北路3號
15005 >>> 高雄市岡山區平和路77號
15007 >>> 台南市佳里區
15013 >>> 高雄市三民區熱河一街377號
15017 >>> 台南市永康區
15019 >>> 台南市白河區市場2巷14號
15020 >>> 台南市東山區中興路50號
15021 >>> 台南市新營區延平路142-46號
15024 >>> 台南市永康區大灣路816號
15025 >>> 台南市新營區長春街17號
15027 >>> 台南市台南市新營區長春街2號
15028 >>> 台南市麻豆區興中路29號
15031 >>> 台南市白河區中山路1-62號
15034 >>> 台南市新營區長春街2號
15038 >>> 台南市將軍區將貴里將貴62號之50
15039 >>> 嘉義縣水上鄉中庄村62-3號
15040 >>> 嘉義縣義竹鄉六桂村義竹164號之1
15041 >>> 台南市下營區
15044 >>> 台南市白河區中山路58號
15047 >>> 嘉義縣義竹鄉163縣道171號
15048 >>> 台南市安南區
15052 >>> 高雄市鳳山區成功路65號
15053 >>> 高雄市鹽埕區新樂街179號
15055 >>> 台南市新營區成功街41號
15058 >>> 高雄市旗山區中山路189號
15061 >>> 台南市安南區
15062 >>> 台南市永康區
15087 >>> 嘉義市西區
15117 >>> 嘉義縣民雄鄉興南村頭橋66號
15119 >>> 嘉義縣朴子市第一市場十六號
15120 >>> 嘉義縣六腳鄉116號
15125 >>> 嘉義縣民雄鄉頭橋陸橋68號
15132 >>> 高雄市左營區左營大路392號
15140 >>> 高雄市鳳山區成功路60號
15142 >>> 高雄市苓雅區苓雅二路171號
15158 >>> 嘉義市西區
15165 >>> 高雄市鼓山區九如四路1440巷38號
15177 >>> 高雄市鼓山區鼓元街67號
