 編號		店家名稱
15795 >>> 台新銀行ATM(全家便利商店 師大店)
15802 >>> 臺灣銀行ATM(松山機場)
15803 >>> 永豐銀行ATM(萊爾富便利商店-北市馬偕店)
15804 >>> 華南銀行大稻埕分行ATＭ
15806 >>> 永豐銀行ATM(萊爾富便利商店-北市艋舺店)
15807 >>> 永豐銀行ATM(萊爾富便利商店-北市試院店)
15808 >>> 遠東國際商業銀行ATM(愛買景美店)
15809 >>> 永豐銀行ATM(萊爾富便利商店-北市港北店)
15810 >>> 台新銀行ATM(新光三越台北信義新天地A11)
15811 >>> 永豐銀行松江分行ATM
15815 >>> 中國信託銀行ATM(7-11酒泉門市)
15819 >>> 永豐銀行德惠分行ATM
15820 >>> 台灣企銀南京東路分行ATM
15821 >>> 臺灣銀行中崙分行ATM
15822 >>> 凱基銀行ATM(中國人壽大樓)
15830 >>> 新光銀行ATM(家樂福內湖店)
15831 >>> 第一商業銀行ATM(國立政治大學)
15833 >>> 第一銀行八德分行ATM
15834 >>> 上海商業儲蓄銀行ATM(慶城街1號)
15837 >>> 台灣企銀大安分行ATM
15838 >>> 華南銀行ATM(全家便利商店 淡水新天闊店)
15842 >>> 合作金庫銀行ATM(遠東世紀ABC)
15866 >>> 國泰世華ATM(全家便利商店 新興義店)
15869 >>> 元大商業銀行景美分公司ATM
15875 >>> 永豐商業銀行萬華分行ATM
15901 >>> 國泰世華銀行ATM(全聯-西門町店)
15877 >>> 台北富邦银行桂林分行ATM
15881 >>> 華南商業銀行萬華分行ATM
15885 >>> 台新銀行ATM(全家便利商店-萬中店)
15887 >>> 華南銀行西門分行ATM
15888 >>> 台新銀行ATM(全家便利商店-康定店)
15891 >>> 永豐銀行ATM(艋舺龍山寺)
15893 >>> 台新銀行ATM(全家便利商店-全家萬園店)
15894 >>> 第一商業銀行ATM(財政部臺北國稅局)
15897 >>> 永豐銀行西門分行ATM
15899 >>> 彰化商業銀行萬華分行ATM
15902 >>> 台新銀行ATM(全家便利商店-金園店)
15906 >>> 中國信託銀行ATM(7-11 萬和門市)
15907 >>> 華南銀行ATM(仁濟醫院)
15908 >>> 中國信托銀行ATM(7-11 廣明門市) 
15912 >>> 台新銀行ATM(全家便利商店-寶興店)
15915 >>> 中國信託ATM(7-11 漢陽門市)
15917 >>> 台新銀行ATM(全家便利商店-新峨嵋店)
15918 >>> 永豐峨嵋無人銀行ATM
15921 >>> 台新銀行ATM(全家便利商店-寶元店)
15925 >>> 台新銀行ATM(全家便利商店-東園店)
15927 >>> 台新銀行ATM(全家便利商店-民和店)
15928 >>> 台新銀行ATM(全家便利商店-新富民店)
15929 >>> 台新銀行ATM(全家便利商店-長泰店)
15930 >>> 台新銀行ATM(全家便利商店-和西店)
15931 >>> 國泰世華銀行(萊爾富便利商店 北市華德店)
15932 >>> 元大銀行ATM(誠品武昌店)
15933 >>> 台新銀行ATM(全家便利商店 新青年店)
15939 >>> 第一銀行ATM(臺北市立聯合醫院婦幼院區)
15943 >>> 花旗銀行襄陽分行ATM
15944 >>> 華南銀行信維分行ATM
15946 >>> 華泰銀行古亭分行ATM
15948 >>> 國泰世華ATM(捷運科技大樓站)
15951 >>> 台新銀行ATM(全家便利商店-和醫店)
15952 >>> 中華郵政ATM(東吳大學法學院)
15954 >>> 凱基銀行松江分行ATM
15955 >>> 彰化商業銀行北門分行ATM
15957 >>> 台新銀行ATM(全家便利商店-新惠安店)
15959 >>> 台北富邦銀行ATM(臺北市立聯合醫院婦幼院區)
15960 >>> 合作金庫銀行ATM(臺北地方檢察署)
15963 >>> 臺灣銀行松山分行-外幣提款機
15964 >>> 元大銀行ATM(台北京站)
15966 >>> 玉山銀行ATM(捷運科技大樓站)
15968 >>> 台北富邦銀行仁愛分行ATM
15970 >>> 台新銀行ATM(臺証金融大樓)
15972 >>> 台北富邦銀行敦北分行ATM
15973 >>> 玉山銀行ATM(玉證經紀本部)
15980 >>> 第一銀行民權分行ATM
15992 >>> 台新銀行ATM(全家便利商店 松盛店)
15999 >>> 永豐銀行ATM(萊爾富便利商店 北市松華店)
16002 >>> 國泰世華ATM(全聯-松山民有)
16005 >>> 永豐銀行ATM(永豐金證券松山分公司)
16006 >>> 永豐銀行ATM(永豐銀行-建成分行)
16007 >>> 遠東銀行松山分行ATM
16011 >>> 中國信託銀行ATM(7-11 松饒門市)
16017 >>> 台北富邦銀行ATM(Q square京站時尚廣場)
16018 >>> 永豐商業銀行ATM(永豐銀行松山大樓)
16027 >>> 台新銀行ATM(全家便利商店-寧夏店)
16029 >>> 台新銀行ATM(全家便利商店-康柏店)
16030 >>> 合作金庫銀行大稻埕分行ATM
16031 >>> 台新銀行ATM(全家便利商店-甘州店)
16032 >>> 國泰世華ATM(萊爾富便利商店 北市松柏店)
16034 >>> 彰化商業銀行西松分行ATM
16035 >>> 華南銀行大同分行ATM
16039 >>> 第一商業銀行大稻埕分行ATM
16041 >>> 台北富邦銀行建成分行ATM
16044 >>> 第一商業銀行長春分行ATM
16045 >>> 台新銀行ATM(全家便利商店 日新店)
16046 >>> 華南商業銀行民生分行ATM
16047 >>> 永豐銀行ATM(萊爾富便利商店-北市同承店)
16049 >>> 台新銀行ATM(全家便利商店 永樂店)
16050 >>> 台新銀行ATM(全家便利商店-慶城店)
16051 >>> 彰化商業銀行建成分行ATM
16052 >>> 玉山銀行(營業部)外幣ATM 
16055 >>> 合作金庫銀行ATM(Q square京站時尚廣場)
16058 >>> 國泰世華銀行ATM(捷運北門站)
16059 >>> 台新銀行ATM(全家便利商店-松壽店)
16060 >>> 台北富邦銀行ATM(台北市大同區公所)
16061 >>> 台新銀行ATM(全家便利商店-長塑店)
16062 >>> 台北富邦銀行ATM(臺北市立聯合醫院中興院區)
16064 >>> 台新銀行ATM(全家便利商店-福澤店)
16065 >>> 中國信託ATM(7-11 東復門市)
16070 >>> 台新銀行ATM(全家便利商店-微風店)
16073 >>> 萬泰銀行ATM(7-11 金蓬門市)
16074 >>> 台新銀行ATM(全家便利商店-北權店)
16077 >>> 台新銀行ATM(全家便利商店-新橋店)
16078 >>> 台新銀行ATM(全家便利商店-東豐店)
16079 >>> 台新銀行ATM(全家便利商店-國順店)
16080 >>> 台新銀行ATM(全家便利商店-松旺店)
16083 >>> 上海商業儲蓄銀行南京東路分行ATM
16086 >>> 華南銀行松山分行ATM
16087 >>> 台新銀行南松山分行ATM
16091 >>> 台新銀行ATM(全家便利商店-興北店)
16094 >>> 台新銀行ATM(全家便利商店-新德光店)
16096 >>> 華南銀行ATM(震旦21世紀大樓)
16097 >>> 台北富邦銀行西松分行ATM
16100 >>> 彰化銀行東台北分行ATM
16103 >>> 台新銀行ATM(全家便利商店-寶清店)
16105 >>> 台新銀行ATM(全家便利商店-宏大店)
16108 >>> 台新銀行ATM(全家便利商店-中央店)
16110 >>> 華南銀行東興分ATM
16113 >>> 聯邦銀行ATM(萊爾富便利商店 北市饒河店)
16114 >>> 華南銀行ATM(科技服務大樓)
16115 >>> 台北富邦銀行ATM(臺北市區監理所)
16121 >>> 永豐銀行ATM(萊爾富便利商店 北市松清店)
16128 >>> 台新銀行ATM(全家便利商店-鑫德店)
16130 >>> 永豐銀行ATM(萊爾富便利商店 北市寶德店)
16131 >>> 匯豐商業銀行光復分行ATM
16133 >>> 匯豐商業銀行敦北分行ATM
16135 >>> 台新銀行ATM(台北王朝大酒店)
16136 >>> 元大商業銀行松山分公司ATM
16138 >>> 台新銀行ATM(全家便利商店-長復店)
16142 >>> 臺灣企銀忠孝分行ATM
16147 >>> 台北富邦銀行ATM(台北王朝大酒店)
16153 >>> 國泰世華銀行ATM(宏國大樓)
16156 >>> 台新銀行三重分行ATM
16158 >>> 台新銀行ATM(全家便利商店-三重長壽店)
16159 >>> 臺灣銀行臺北國際機場分行ATM
16160 >>> 台新銀行ATM(全家便利商店-三重興南店)
16161 >>> 國泰世華銀行ATM(全家便利商店 新健康店)
16164 >>> 台新銀行ATM(全家便利商店-三重三佾店)
16166 >>> 台新銀行ATM(全家便利商店-三重龍美店)
16168 >>> 合作金庫銀行南三重分行ATM
16169 >>> 彰化商業銀行ATM(臺安醫院)
16170 >>> 台新銀行ATM(全家便利商店-三重龍明店)
16172 >>> 中華郵政ATM(台達電子-綠建築示範基地)
16190 >>> 合作金庫銀行ATM(三軍總醫院松山分院)
16191 >>> 花旗銀行(臺北松山機場)
16197 >>> 中國信託銀行ATM(7-11 彩龍門市)
16198 >>> 土地銀行ATM(松山車站)
16200 >>> 台新銀行ATM(全家便利商店-北鑫店)
16201 >>> 凱基銀行忠孝分行ATM
16202 >>> 華南銀行ATM(好市多Costco內湖店)
16203 >>> 遠東國際商業銀行ATM(香格里拉酒店)
16205 >>> 華南銀行三重分行ATM
16208 >>> 永豐商業銀行ATM(哈拉影城)
16210 >>> 永豐銀行ATM(萊爾富便利商店-三重店)
16213 >>> 永豐銀行ATM(萊爾富便利商店-重盈店)
16218 >>> 國泰世華ATM(萊爾富便利商店-重錦店)
16220 >>> 土地銀行ATM(德明財經科技大學)
16222 >>> 日盛銀行ATM(日盛證券三重分公司)
16225 >>> 彰化銀行三和路分行ATM
16227 >>> 台新銀行三重重分行ATM
16238 >>> 安泰商業銀行三重分行ATM
16246 >>> 臺灣企銀南港分行ATM
16248 >>> 合作金庫銀行ATM(長庚科技大學林口校區)
16249 >>> 元大銀行北三重分行ATM 
16253 >>> 台北富邦銀行ATM(台達電子)
16255 >>> 中國信託商業銀行ATM(7-11 康喜門市)
16275 >>> 新光銀行士林分行ATM
16282 >>> 台北富邦銀行ATM(台北市士林區戶政事務所)
16284 >>> 永豐銀行ATM(永豐金證券天母分公司)
16287 >>> 國泰世華ATM(捷運劍潭站)
16288 >>> 士林蘭雅自助郵局ATM
16289 >>> 永豐銀行士東分行ATM
16292 >>> 永豐銀行天母分行ATM
16295 >>> 台北富邦銀行ATM(臺北市立天文科學教育館)
16300 >>> 永豐銀行社子分行ATM
16301 >>> 國泰世華ATM(李科永紀念圖書館)
16303 >>> 瑞興商業銀行士林分行ATM
16304 >>> 台北富邦銀行ATM(7-11 銘傳門市)
16309 >>> 臺灣銀行劍潭分行ATM
16310 >>> 臺灣銀行士林分行ATM
16312 >>> 華南銀行士林分行ATM
16313 >>> 台新銀行ATM(全家便利商店-社中店)
16315 >>> 彰化商業銀行士林分行ATM
16317 >>> 臺北富邦銀行福港分行ATM
16318 >>> 第一銀行ATM(台北海洋科技大學士林校區)
16322 >>> 中華郵政ATM(國立臺灣科學教育館)
16323 >>> 台北富邦銀行士東分行ATM
16325 >>> 台北富邦銀行ATM(臺北市立聯合醫院陽明院區)
16326 >>> 第一銀行劍潭分行ATM
16327 >>> 中國信託ATM(7-11 東洋門市)
16328 >>> 永豐銀行ATM(萊爾富便利商店-士銓店)
16332 >>> 永豐銀行蘭雅分行ATM
16333 >>> 中國信託ATM(7-11 天越門市)
16336 >>> 台新銀行ATM(全家便利商店-大北店)
16341 >>> 中國信託ATM(7-11 福志門市)
16352 >>> 國泰世華ATM(兒童新樂園)
16342 >>> 中華郵政ATM(臺北市職能發展學院)
16346 >>> 台北富邦銀行ATM(士林區行政中心)
16347 >>> 華南銀行ATM(SOGO百貨天母店)
16351 >>> 中國信託ATM(7-11 文林門市)
16360 >>> 台新銀行ATM(全家便利商店 新磺溪店)
16362 >>> 中國信託ATM(7-11 天福門市)
16363 >>> 台新銀行天母分行ATM
16364 >>> 台新銀行ATM(全家便利商店-福林店)
16365 >>> 中國信託ATM(7-11 福芝門市)
16366 >>> 中國信託ATM(7-11 德誠門市)
16369 >>> 中國信託ATM(7-11 凱立門市)
16371 >>> 台新銀行ATM(全家便利商店-士林店)
16373 >>> 國泰世華銀行ATM(捷運劍潭站)
16374 >>> 台新銀行ATM(全家便利商店-德忠店)
16375 >>> 台新銀行ATM(全家便利商店-福港店)
16376 >>> 台新銀行ATM(全家便利商店-百齡店)
16377 >>> 台新銀行ATM(全家便利商店-芝玉店)
16378 >>> 台新銀行ATM(全家便利商店-和豐店)
16379 >>> 中國信託ATM(7-11福鑫門市)
16574 >>> 福德街自助郵局ATM
16380 >>> 安泰商業銀行天母分行ATM
16381 >>> 台新銀行ATM(全家便利商店 華港店)
16382 >>> 中國信託ATM(7-11 至善天下門市)
16384 >>> 台新銀行ATM(全家便利商店-榮富店)
16385 >>> 中國信託ATM(7-11 芝玉門市)
16386 >>> 中國信託ATM(全聯福利中心 士林德行東店)
16387 >>> 台新銀行ATM(全家便利商店-美崙店)
16390 >>> 中國信託ATM(7-11 至誠門市)
16391 >>> 中國信託ATM(7-11 鑫仰德門市)
16394 >>> 台新銀行ATM(全家便利商店-天強店)
16395 >>> 台新銀行ATM(新光三越台北天母店A館)
16397 >>> 中國信託ATM(7-11 門市)
16401 >>> 花旗銀行士林分行ATM
16403 >>> 台新銀行ATM(全家便利商店-大南店)
16404 >>> 台新銀行ATM(全家便利商店-至善店)
16405 >>> 合作金庫銀行北士林分行ATM
16406 >>> 台新銀行ATM(全家便利商店-士商店)
16407 >>> 台新銀行ATM(全家便利商店-永新店)
16411 >>> 華南銀行石牌分行ATM
16414 >>> 彰化銀行中山北路分行ATM
16417 >>> 彰化銀行大直分行ATM
16419 >>> 永豐銀行中山分行ATM
16421 >>> 台北富邦銀行ATM(三立電視)
16429 >>> 郵局ATM(臺北科技大學 圖書館)
16446 >>> 中國信託ATM7-11 科技站門市
16448 >>> 台北富邦銀行ATM(臺北市立聯合醫院仁愛院區)
16450 >>> 台北富邦銀行ATM(臺北市大安區戶政事務所)
16451 >>> 第一商業銀行仁和分行ATM
16457 >>> 台新銀行ATM(全家便利商店-興仁店)
16458 >>> 台北富邦銀行忠孝分行ATM
16461 >>> 台北富邦銀行敦和分行ATM
16466 >>> 台新銀行ATM(全家便利商店-義興店)
16471 >>> 台新銀行和平分行ATM
16472 >>> 國泰世華ATM(捷運六張犁站)
16479 >>> 國泰世華ATM(全家便利商店-新敦民店)
16481 >>> 永豐銀行世貿分行ATM
16483 >>> 華南銀行敦和分行,ATM
16492 >>> 國泰世華銀行ATM(捷運忠孝復興站)
16495 >>> 永豐銀行ATM(永豐金證卷信義分公司)
16497 >>> 聯邦商業銀行ATM(元富證券營業部)
16499 >>> 國泰世華商業銀行ATM(萊爾富便利商店-安興店)
16505 >>> 華南銀行ATM(中國文化大學推廣教育部)
16508 >>> 台新銀行ATM(全家便利商店-延吉店)
16509 >>> 台新銀行ATM(全家便利商店-龍普店)
16511 >>> 台新銀行ATM(全家便利商店-台新店)
16512 >>> 華南銀行忠孝東路分行ATM
16515 >>> 台新銀行ATM(全家便利商店-義安店)
16516 >>> 台新銀行北師分行ATM
16519 >>> 台新銀行ATM(全家便利商店-和茂店)
16520 >>> 台新銀行ATM(全家便利商店-義和店)
16522 >>> 彰化商業銀行敦化分行 ATM
16523 >>> 中國信託銀行敦南分行ATM
16527 >>> 彰化商業銀行信義分行ATM
16529 >>> 台新銀行ATM(全家便利商店-信美店)
16530 >>> 台新銀行ATM(全家便利商店-安居店)
16535 >>> 第一商業銀行信維分行ATM
16538 >>> 國泰世華銀行ATM(捷運忠孝復興站)
16539 >>> 華南銀行和平分行ATM
16541 >>> 台新銀行信託部ATM
16542 >>> 台新銀行ATM(全家便利商店-和東店)
16543 >>> 彰化商業銀行ATM(忠孝東路分行)
16545 >>> 華南銀行ATM(仁愛路分行)
16546 >>> 台新銀行ATM(全家便利商店-敦安店)
16550 >>> 花旗銀行敦化分行ATM
16552 >>> 國泰世華銀行ATM(美孚時代大樓)
16555 >>> 彰化銀行仁和分行ATM
16557 >>> 華南銀行ATM(台大動物醫院)
16560 >>> 花旗銀行敦化分行ATM
16561 >>> 華南銀行ATM(SOGO百貨台北復興館)
16565 >>> 華南銀行懷生分行ATM
16566 >>> 上海商業儲蓄銀行松南分行ATM
16569 >>> 板信商業銀行安東分行ATM
16570 >>> 合作金庫ATM(經濟部智慧財產局)
16579 >>> 台新銀行ATM(全家便利商店-永和羅鄰店)
16581 >>> 台新銀行ATM(全家便利商店-永和秀和店)
16583 >>> 台新銀行ATM(全家便利商店-中和永貞店)
16584 >>> 台新銀行ATM(全家便利商店-中和保安店)
16586 >>> 台新銀行ATM(全家便利商店-永和新仁店)
16587 >>> 花旗銀行永和分行ATM
16588 >>> 國泰世華ATM(全家便利商店-中和勝鴻店)
16589 >>> 台新銀行ATM(全家便利商店-中和中安店)
16590 >>> 台新銀行ATM(全家便利商店-中和南中店)
16591 >>> 第一商業銀行ATM(南山中學)
16593 >>> 台新銀行ATM(全家便利商店-中和水源店)
16597 >>> 中國信託銀行ATM(7-11 昇陽門市)
16598 >>> 台新銀行ATM(全家便利商店-永和保平店)
16606 >>> 永豐銀行ATM(永豐金證券中和分公司)
16611 >>> 台新銀行ATM(全家便利商店-中和萊陽店)
16614 >>> 台新銀行ATM(全家便利商店-中和佳和店)
16616 >>> 台新銀行ATM(全家便利商店-中和南中店)
16617 >>> 台新銀行ATM(全家便利商店-中和保健店)
16618 >>> 中國信託銀行ATM(7-11 界和門市)
16619 >>> 台新銀行ATM(全家便利商店-中和福祥店)
16633 >>> 郵局自動提款機(香榭富裔大樓)
16634 >>> 臺灣銀行圓山分行提款機ATM
16637 >>> 台北富邦銀行ATM(萊爾富便利商店 中山逸仙店)
16645 >>> 台新銀行營業部ATM
16650 >>> 台北富邦銀行大直分行ATM
16655 >>> 台北富邦銀行長安東路分行ATM
16656 >>> 彰化銀行總部分行ATM
16665 >>> 台新銀行ATM(台北萬豪酒店)
16661 >>> 彰化銀行ATM(台北馬偕紀念醫院)
16664 >>> 台新銀行ATM(全家便利商店-聚葉店)
16671 >>> 彰化商業銀行長安東路分行ATM
16675 >>> 臺北雙連郵局ATM
16677 >>> 彰化商業銀行晴光分行ATM
16680 >>> 華南銀行圓山分行ATM 
16685 >>> 中國信託ATM(7-11 龍京門市)
16687 >>> 台新銀行ATM(全家便利商店-撫順店)
16689 >>> 台新銀行ATM(全家便利商店-錦江店)
16690 >>> 上海商業銀行儲蓄部ATM
16691 >>> 台新銀行ATM(全家便利商店-復林店)
16692 >>> 台新銀行ATM(新光三越台北南西店一館)
16698 >>> 台新銀行ATM(全家便利商店-新稻江店)
16700 >>> 中國信託ATM(實踐大學 臺北校區)
16702 >>> 台新銀行ATM(全家便利商店-鑫豐店)
16704 >>> 台新銀行ATM(全家便利商店-錦原店)
16705 >>> 中國信託ATM(7-11 春城門市)
16709 >>> 台新銀行ATM(全家便利商店-馬偕店)
16710 >>> 台新銀行ATM(全家便利商店-五常店)
16712 >>> 華南銀行ATM(華南銀行行員訓練中心)
16713 >>> 台新銀行ATM(全家便利商店-新晴店)
16714 >>> 台新銀行ATM(全家便利商店-鑫泰店)
16716 >>> 玉山銀行ATM(登峰園區B棟)
16717 >>> 台新銀行ATM(全家便利商店-金磚店)
16718 >>> 台新銀行ATM(全家便利商店-美華店)
16721 >>> 台新銀行ATM(全家便利商店-新林森店)
16723 >>> 華南銀行大直分行ATM
16724 >>> 台新銀行ATM(全家便利商店-錦富店)
16725 >>> 台新銀行ATM(全家便利商店-市民店)
16727 >>> 中國信託ATM(7-11 伊東店)
16728 >>> 國泰世華聯合商業銀行ATM(捷運中山國中站)
16729 >>> 台新銀行ATM(全家便利商店-新農店)
16730 >>> 中國信託ATM(7-ELEVEN 大永門市)
16734 >>> 中國信託ATM(7-ELEVEN 薇美門市)
16735 >>> 高雄銀行大直分行ATM
16736 >>> 台新銀行ATM(全家便利商店-林森北路店)
16737 >>> 台新銀行ATM(全家便利商店-明水店)
16741 >>> 台新銀行ATM(全家便利商店-明水店)
16743 >>> 中國信託ATM(7-ELEVEN 永明門市)
16744 >>> 台新銀行ATM(全家便利商店 雙城店)
16745 >>> 台新銀行ATM(全家便利商店-京江店)
16746 >>> 中國信託ATM(7-ELEVEN 大吉門市)
16747 >>> 中華郵政ATM(臺北大學合江校區)
16748 >>> 台新銀行ATM(全家便利商店-新稻江店)
16749 >>> 華南銀行城東分行ATM
16750 >>> 台新銀行ATM(全家便利商店-永安店)
16756 >>> 永豐銀行ATM(永豐金證券內湖分公司)
16763 >>> 永豐銀行ATM(永豐餘大樓)
16764 >>> 中國信託ATM提款機(7-11 鑫泉州門市)
16767 >>> 彰化商業銀行永樂分行ATM
16782 >>> 新光銀行自動櫃員機(水美溫泉會館)
16811 >>> 國泰世華ATM(捷運唭哩岸站)
16821 >>> 國泰世華ATM(淡水捷關渡站)
16826 >>> 國泰世華ATM(全家便利商店-崇合店)
16830 >>> 中國信託石牌分行ATM
16833 >>> 華南銀行北投分行ATM
16836 >>> 國泰世華ATM(全家便利商店 新復興崗店)
16838 >>> 陽信銀行北投分行ATM
16840 >>> 國泰世華ATM(淡水捷關渡站)
16843 >>> 永豐銀行北投分行ATM
16846 >>> 台新銀行ATM(全家便利商店-大同店)
16849 >>> 華泰銀行ATM(全聯福利中心-唭哩岸店)
16853 >>> 華泰銀行ATM(全聯福利中心 北投店)
16857 >>> 彰化商業銀行ATM(馬偕醫護專校關渡分校)
16859 >>> 中國信託ATM(7-11 安遠門市)
16861 >>> 台新銀行ATM(全家便利商店-中永店)
16863 >>> 台新銀行ATM(全家便利商店-新實店)
16866 >>> 台新銀行ATM(全家便利商店-東陽店)
16868 >>> 台新銀行ATM(全家便利商店-振華店)
16869 >>> 台新銀行ATM(全家便利商店-東華店)
16870 >>> 台新銀行ATM(全家便利商店-北投店)
16871 >>> 中國信託銀行ATM(國立臺北藝術大學)
16872 >>> 台新銀行ATM(全家便利商店-新奇岩店)
16874 >>> 台北富邦銀行ATM(臺北市北投區公所)
16875 >>> 台北富邦銀行ATM(捷運北投會館)
16876 >>> 台新銀行ATM(全家便利商店-新知行店)
16877 >>> 台新銀行ATM(全家便利商店-清江店)
16879 >>> 台新銀行ATM(全家便利商店-唭哩店)
16882 >>> 中國信託ATM(7-ELEVEN 榮總門市)
16883 >>> 中國信託銀行ATM(7-11 公岩門市)
16884 >>> 台北富邦銀行石牌分行ATM
16885 >>> 台新銀行ATM(全家便利商店-榮光店)
16886 >>> 台新銀行ATM(全家便利商店-尊賢店)
16887 >>> 台新銀行ATM(全家便利商店-立賢店)
16888 >>> 台新銀行ATM(全家便利商店-永興店)
16889 >>> 中國信託ATM(7-11懷得門市)
16891 >>> 中國信託ATM(7-11 統勝門市)
16893 >>> 台新銀行ATM(全家便利商店-新和店)
16894 >>> 台新銀行ATM(全家便利商店-復中店)
16895 >>> 中國信託ATM(7-ELEVEN 榮護門市)
16897 >>> 台新銀行ATM(全家便利商店-甲桂林店)
16899 >>> 中國信託ATM(7-11擎天崗門市)
16901 >>> 台北富邦銀行ATM(富邦證券北投分公司)
16902 >>> 台北富邦銀行ATM(臺北市立關渡醫院)
16903 >>> 花旗銀行天母分行ATM
16912 >>> 中國信託ATM(7-ELEVEN 天東門市)
16914 >>> 中國信託ATM(7-ELEVEN 天北門市)
16915 >>> 中國信託ATM(7-ELEVEN 德東門市)
16916 >>> 台新銀行ATM(全家便利商店-新陽明店)
16922 >>> 永豐銀行ATM(萊爾富便利商店-仁和店)
16929 >>> 中國信託ATM(7-ELEVEN 立福門市)
16930 >>> 永豐商業銀行ATM(臺北醫學大學附設醫院)
16931 >>> 彰化銀行東三重分行ATM
16932 >>> 台北富邦銀行中和分行ATM
16933 >>> 淡水信用合作社義山分社ATM
16935 >>> 國泰世華ATM(萊爾富便利商店-嘉和店)
16944 >>> 華南銀行雙和分行ATM
16945 >>> 上海銀行中和分行ATM
16947 >>> 第一商業銀行中和分行ATM
16949 >>> 彰化商業銀行中和分行ATM
16953 >>> 華南銀行中和分行ATM
16954 >>> 台新銀行ATM(全家便利商店-永和保安店)
16955 >>> 台新銀行ATM(全家便利商店-中和中和店)
16957 >>> 台新銀行ATM(全家便利商店-永和樂華店)
16958 >>> 台新銀行ATM(全家便利商店-永和新仁愛店)
16959 >>> 台新銀行ATM(全家便利商店-中和福真店)
16960 >>> 台新銀行ATM(全家便利商店-中和橋和店)
16962 >>> 中國信託商業銀行ATM(7-ELEVEN仁寶門市)
16963 >>> 台新銀行ATM(萊爾富便利商店-和泰店)
16974 >>> 國泰世華銀行ATM(全家超商-建鑫店)
16983 >>> 國泰世華銀行ATM(全聯-信義林口店)
16986 >>> 華南銀行南松山分行ATM
16990 >>> 華南銀行世貿分行ATM
16991 >>> 台北富邦銀行ATM(臺北市政府警察局信義分局)
16993 >>> 國泰世華ATM（國泰置地廣場）
16999 >>> 國泰世華銀行ATM(寶麗廣塲)
17000 >>> 台北永春郵局ATM
17004 >>> 國泰世華ATM(捷運永春站)
17005 >>> 台新銀行ATM(全家便利商店-新貿店)
17008 >>> 台北富邦銀行ATM(台北101)
17009 >>> 台北富邦銀行永吉分行ATM
17014 >>> 台北吳興郵局ATM
17015 >>> 台新銀行ATM(全家便利商店-松仁店)
17020 >>> 永豐銀行永春分行ATM
17024 >>> 兆豐銀行ATM(台北世貿中心國貿大樓)
17026 >>> 台新銀行ATM(全家便利商店-新忠隆店)
17027 >>> 台新銀行ATM(全家便利商店-信安店)
17029 >>> 台新銀行基隆路分行ATM
17030 >>> 台新銀行ATM(全家便利商店-莊敬店)
17034 >>> 台新銀行ATM(全家便利商店-永隆店)
17035 >>> 台新銀行ATM(全家便利商店-忠林店)
17038 >>> 國泰世華銀行營業部ATM
17039 >>> 花旗銀行ATM(華新麗華大樓)
17040 >>> 台北富邦銀行ATM(捷運永春站)
17041 >>> 台新銀行ATM(全家便利商店-五分埔店)
17042 >>> 台新銀行ATM(新光三越台北信義新天地A8)
17043 >>> 台新銀行ATM(全家便利商店-安興店)
17045 >>> 台北富邦ATM(市府轉運站)
17047 >>> 台新銀行ATM(全家便利商店-新中坡店)
17048 >>> 台新銀行ATM(全家便利商店-永吉二店)
17050 >>> 台新銀行ATM(全家便利商店-北醫店)
17051 >>> 永豐銀行ATM(臺北醫學大學附設醫院)
17060 >>> 台新銀行ATM(全家便利商店-永孝店)
17061 >>> 臺北逸仙郵局ATM
17063 >>> 台新銀行ATM(全家便利商店-海華店)
17064 >>> 台新銀行ATM(全家便利商店-欣富台店)
17065 >>> 台北富邦銀行ATM(臺北市政府松德辦公大樓)
17076 >>> 土地銀行ATM(松山火車站南門)
17077 >>> 第一銀行敦化分行ATM
17078 >>> 中國信託商業銀行ATM(7-ELEVEN中坡門市)
17079 >>> 永豐銀行ATM(萊爾富便利商店-北市麥帥店)
17080 >>> 花旗銀行松山分行ATM
17083 >>> 玉山銀行ATM(家樂福南港店)
17088 >>> 遠東國際商業銀行信用卡部ATM
17090 >>> 安泰商業銀行板橋分行ATM
17093 >>> 國泰世華銀行ATM(全家便利商店-板橋樂福店)
17095 >>> 台新銀行ATM(全家便利商店-板橋長壽店)
17096 >>> 中國信託ATM(7-ELEVEN 萬板門市)
17104 >>> 華南銀行埔墘分行ATM
17105 >>> 元大商業銀行板橋三民分公司ATM
17109 >>> 台新銀行ATM(全家便利商店-板橋江翠店)
17114 >>> 台中商業銀行板橋分行ATM
17119 >>> 花旗銀行板橋分行ATM
17121 >>> 台新銀行ATM(全家便利商店-板橋莒光店)
17122 >>> 台新銀行ATM(全家便利商店-板橋振興店)
17125 >>> 台新銀行ATM(全家便利商店-板橋松柏店)
17128 >>> 台新銀行ATM(全家便利商店-板橋益豐店)
17132 >>> 台新銀行ATM(全家便利商店-板橋光復店)
17133 >>> 永豐銀行ATM(永豐金證劵-板新分公司)
17134 >>> 彰化銀行光復分行ATM
17135 >>> 台新銀行ATM(全家便利商店-板橋富山店)
17136 >>> 台新銀行ATM(全家便利商店-板橋廣隆店)
17138 >>> 台新銀行ATM(全家便利商店-板橋板長店)
17139 >>> 永豐銀行ATM(全家便利商店-板橋雙十店)
17141 >>> 台新銀行ATM(全家便利商店-板橋西安店)
