 編號		店家名稱
18448 >>> 新北市樹林區學成路541號
18449 >>> 新北市中和區景德街91號1樓
18450 >>> 新北市中和區景新街212號1樓
18452 >>> 新北市三峽區復興路261號1樓
18492 >>> 新北市中和區信義街43號3樓
18497 >>> 新北市三峽區學勤路162號1樓
18498 >>> 新北市土城區中央路一段263號1樓
18512 >>> 新北市土城區中山路3號
18523 >>> 新北市中和區大勇街20號1樓
18536 >>> 新北市鶯歌區尖山路126號1樓
18549 >>> 新北市鶯歌區建國路122號
18562 >>> 新北市三峽區大學路151號1樓
18567 >>> 桃園市八德區和平路985號1樓
18575 >>> 桃園市桃園區樹仁三街102號
18664 >>> 新北市永和區竹林路65號1樓
18681 >>> 新北市中和區安平路109號1樓
18687 >>> 新北市中和區連勝街59號
18703 >>> 新北市中和區新生街190號1樓
18709 >>> 新北市中和區興南路二段120號1樓
18715 >>> 新北市中和區中山路二段383號, 1
18728 >>> 新北市中和區景平路182號1樓
18732 >>> 新北市中和區建八路28號
18734 >>> 新北市中和區中山路二段351號1樓
18735 >>> 新北市中和區中正路80號1樓
18739 >>> 新北市中和區安邦街18號1樓
18747 >>> 新北市中和區新生街6號
18759 >>> 新北市中和區錦和路95號
18762 >>> 新北市中和區中興街235巷1號
18800 >>> 新北市樹林區忠孝街99號1樓
18802 >>> 新北市樹林區大安路585號1樓
18804 >>> 新北市樹林區日新街50號1樓
18807 >>> 新北市樹林區大安路501號1樓
18810 >>> 新北市樹林區東興街22號1樓
18836 >>> 新北市樹林區俊英街118號
18855 >>> 新北市新莊區民安西路247號
18863 >>> 新北市新莊區樹新路200號1樓
18871 >>> 新北市板橋區金門街313號1樓
18873 >>> 新北市板橋區金門街366號1樓
18876 >>> 新北市土城區中州路28巷30號1樓
18918 >>> 新北市土城區延吉街239號1樓
18920 >>> 新北市土城區學士路17號
18921 >>> 新北市土城區青仁路３２號１樓
18926 >>> 新北市土城區中央路四段281號1樓
18935 >>> 新北市土城區裕生路12號
18938 >>> 新北市土城區學成路36號
18950 >>> 新北市土城區學府路一段100號
18972 >>> 新北市三峽區大勇路2-1號
19005 >>> 桃園市大溪區康莊路263號1樓
19021 >>> 桃園市桃園區新埔六街99號1樓
19042 >>> 桃園市中壢區新中北路1018-1號
19066 >>> 新北市三重區重安街70號2樓
19074 >>> 新北市三重區三和路二段139號1樓
19089 >>> 新北市三重區自強路三段15號1樓
19097 >>> 新北市三重區重陽路一段79號1樓
19103 >>> 新北市三重區三陽路13巷2號1樓
19108 >>> 新北市三重區重新路三段176號
19109 >>> 新北市三重區安慶街203-1號
19114 >>> 新北市三重區中華路18號1樓
19119 >>> 新北市三重區三和路四段394號
19120 >>> 新北市三重區中華路94號1樓
19124 >>> 新北市三重區中華路53號1樓
19144 >>> 新北市三重區三和路四段250號1樓
19150 >>> 新北市三重區集美街149號1樓
19152 >>> 新北市三重區大智街197號1樓
19156 >>> 新北市三重區永安北路二段11號1樓
19177 >>> 新北市蘆洲區中山一路25號1樓
19179 >>> 新北市蘆洲區鷺江街69號1樓
19205 >>> 新北市蘆洲區光榮路68號1樓
19209 >>> 新北市蘆洲區民族路31號1樓
19218 >>> 新北市蘆洲區民族路251號1樓
19219 >>> 新北市蘆洲區水湳街74號1樓
19227 >>> 新北市蘆洲區長安街96號1樓
19229 >>> 新北市蘆洲區光華路150巷38號1樓
19233 >>> 新北市蘆洲區長安街71號1樓
19236 >>> 新北市蘆洲區永樂街38巷57弄1號1樓
19244 >>> 新北市蘆洲區九芎街66號
19251 >>> 新北市蘆洲區長安街301號1樓
19270 >>> 新北市三重區頂崁街210巷２號１樓
19274 >>> 新北市五股區新城八路７２號１樓
19277 >>> 新北市五股區芳洲一路38號1樓
19283 >>> 新北市五股區成泰路四段１６號１樓
19329 >>> 新北市新莊區雙鳳路130號
19342 >>> 新北市新莊區龍安路９號１樓
19349 >>> 新北市新莊區中誠街55號1樓
19352 >>> 新北市新莊區雙鳳路53號1樓
19353 >>> 新北市新莊區中正路829巷22弄1號1樓
19360 >>> 新北市新莊區中正路401號
19373 >>> 新北市新莊區中和街17號1樓
19378 >>> 新北市新莊區富國路176巷7號1樓
19379 >>> 新北市新莊區中正路255號1樓
19385 >>> 新北市新莊區公園一路103號1樓
19388 >>> 新北市新莊區四維路147號1樓
19394 >>> 新北市新莊區天祥街42號1樓
19400 >>> 新北市新莊區西盛街230號1樓
19421 >>> 新北市新莊區八德街135號
19426 >>> 新北市新莊區思源路127號
19448 >>> 新北市新莊區中原東路91號1樓
19461 >>> 新北市新莊區化成路552號
19480 >>> 新北市泰山區貴子路38號
19506 >>> 新北市泰山區泰林路二段364號1樓
19508 >>> 新北市泰山區民權街29號1樓
19515 >>> 新北市泰山區明志路二段236號1樓
19550 >>> 新北市新莊區建國一路49號1樓
19568 >>> 桃園市龜山區文青路217號1樓
19602 >>> 新北市林口區中山路522號1樓
19605 >>> 新北市林口區文化北路一段123號1樓
19609 >>> 新北市林口區文化三路一段406號
19655 >>> 桃園市龜山區復興一路144號1樓
19657 >>> 新北市五股區成泰路一段7巷21號1樓
19686 >>> 新北市五股區五工六路28號1樓
19695 >>> 新北市五股區中興路二段13號1樓
19705 >>> 新北市蘆洲區中原路70號
19719 >>> 新北市中和區中正路1186號
19722 >>> 新北市八里區中華路三段17號1樓
19724 >>> 新北市八里區中華路二段４６８號１樓
19727 >>> 新北市八里區中山路一段131號1樓
19761 >>> 新北市淡水區文化路59巷53號
19774 >>> 新北市淡水區沙崙路9號1樓
19776 >>> 新北市淡水區中正路一段62巷2號
19782 >>> 新北市淡水區中正東路二段69號1樓
19783 >>> 新北市淡水區淡海路76號
19785 >>> 新北市淡水區淡金路77巷28號1樓
19823 >>> 台北市中山區敬業三路22號3樓
19886 >>> 桃園市平鎮區文化街116號1樓
19888 >>> 桃園市平鎮區振興西路138號1樓
19965 >>> 桃園市中壢區民族路五段6號1樓
19966 >>> 桃園市中壢區健行路229號前
20014 >>> 桃園市中壢區龍岡路三段184號1樓
20062 >>> 桃園市桃園區中正路1223號
20075 >>> 桃園市中壢區領航北路二段66號1樓
20364 >>> 新竹縣湖口鄉八德路三段2號1樓
20400 >>> 桃園市八德區公園路86號1樓
20402 >>> 桃園市八德區介壽路一段392號1樓
20415 >>> 桃園市八德區興豐路830號1樓
20416 >>> 桃園市八德區茄苳路846號1樓
20448 >>> 桃園市大園區領航北路四段352號1樓
20452 >>> 桃園市蘆竹區南昌路53號1樓
20474 >>> 桃園市中壢區民族路二段132號1樓
20476 >>> 桃園市大園區和平西路100號1樓
20516 >>> 桃園市大園區中正東路一段673號1樓
20561 >>> 桃園市大園區民生路154號1樓
20564 >>> 桃園市新屋區中山西路三段650號1樓
20565 >>> 桃園市新屋區中山東路一段162號1樓
20604 >>> 桃園市新屋區中華南路二段11號1樓
20608 >>> 桃園市中壢區萬能路1號
20691 >>> 桃園市龜山區忠義路二段626號1樓
20710 >>> 桃園市龜山區振興路636號
20722 >>> 桃園市桃園區經國路899號1樓
20729 >>> 桃園市蘆竹區中正路295號1樓
20734 >>> 桃園市桃園區大業路一段54號
20735 >>> 桃園市蘆竹區仁愛路三段38號1樓
20747 >>> 桃園市桃園區同德五街98號1樓
20756 >>> 桃園市桃園區國鼎一街28號1樓
20790 >>> 桃園市桃園區力行路7號
20798 >>> 桃園市蘆竹區上興路251號
20822 >>> 台中市東區振興路44號1樓
20888 >>> 台中市西屯區寧夏路240號
20995 >>> 台中市南區興大路300號1樓
21043 >>> 台中市北區三民路三段141-1號
21053 >>> 台中市北區一中街253號1樓
21095 >>> 台中市西區五權五街143號1樓
21120 >>> 台中市西區五權路2-139號
21216 >>> 桃園市蘆竹區南崁路二段81號1樓
21244 >>> 桃園市蘆竹區南崁路一段225號1樓
21248 >>> 桃園市蘆竹區中正路304號
21272 >>> 桃園市蘆竹區山林路三段170-2號
21273 >>> 桃園市蘆竹區新南路一段163號13樓
21277 >>> 桃園市蘆竹區忠孝西路21號
21289 >>> 桃園市蘆竹區新南路一段305巷10號7樓
21293 >>> 桃園市蘆竹區新南路二段100號1樓
21297 >>> 桃園市蘆竹區新南路一段376號5樓
21401 >>> 台中市北屯區山西路二段222號1樓
21417 >>> 台中市北屯區敦富路366號1樓
21434 >>> 台中市西屯區中清路二段578號1樓
21475 >>> 台中市西屯區台灣大道二段666號1樓
21488 >>> 台中市西屯區文心路二段201號8樓
21528 >>> 台中市西屯區工業區三十二路51號一樓
21588 >>> 台中市北區進化路581號1樓
21658 >>> 台中市南屯區龍富路四段２號１樓
21710 >>> 台中市烏日區三民街179號3樓
21759 >>> 台中市西屯區國安一路128號2樓
21772 >>> 台中市西屯區市政北二路232號2樓
21806 >>> 台中市大雅區中清路三段９４１號１樓
21852 >>> 台中市大里區立仁路83號1樓
21853 >>> 台中市大里區仁化路2號1樓
21870 >>> 台中市大里區中興路二段550號1樓
21905 >>> 台中市烏日區三榮五路33號1樓
21943 >>> 台中市霧峰區中正路1070號1樓
21953 >>> 台中市大里區德芳南路290號
22018 >>> 台中市后里區福容路237號2樓
22054 >>> 台中市豐原區豐陽路147號1樓
22124 >>> 台中市豐原區圓環東路360號1樓
22195 >>> 台中市大雅區雅環路一段191號1樓
22202 >>> 台中市石岡區萬仙街45號1樓
22208 >>> 台中市東勢區豐勢路215號1樓
22273 >>> 台中市西屯區安和路99-38號
22392 >>> 台中市沙鹿區自強路357號1樓
22445 >>> 台中市梧棲區中和街1號1樓
22475 >>> 台中市大甲區甲后路五段271號1樓
22530 >>> 苗栗縣苑裡鎮大同路3號1樓
22549 >>> 桃園市蘆竹區南山路二段166號1樓
22594 >>> 台南市中西區湖美街72號1樓
22609 >>> 台南市中西區民生路二段76號3樓
22729 >>> 台南市南區西門路一段277號1樓
22742 >>> 台南市南區健康路二段275號1樓
22780 >>> 台南市東區崇德路986號1樓
22814 >>> 台南市仁德區德南路22巷1號1樓
22829 >>> 高雄市湖內區中正路二段13號
22851 >>> 高雄市湖內區民權路243號
22891 >>> 台南市東區林森路二段192巷29號1樓
23026 >>> 台南市新營區中興路32號1樓
23027 >>> 台南市永康區自強路728號1樓
23030 >>> 台南市新營區健康路251號1樓
23101 >>> 台南市安南區安和路一段73號1樓
23243 >>> 台南市永康區東橋一路２４６號1樓
23305 >>> 台南市歸仁區中山路一段312號1樓
23645 >>> 台南市新營區三民路52號1樓
23674 >>> 台南市佳里區進學路244號1樓
23818 >>> 嘉義縣中埔鄉中華路307號1樓
23827 >>> 嘉義市西區中興路353號1樓
23833 >>> 嘉義市西區仁愛路175號1樓
23920 >>> 高雄市新興區自立二路96號1樓
23948 >>> 高雄市苓雅區中正二路175號4樓
23971 >>> 高雄市苓雅區興中一路18號1樓
23973 >>> 高雄市苓雅區苓雅一路406-1號
24199 >>> 高雄市前鎮區前鎮街196號1樓
24396 >>> 高雄市路竹區忠孝路43號
24746 >>> 高雄市楠梓區大學西路651號
24817 >>> 高雄市小港區小港路150-3號
24857 >>> 高雄市小港區立群路27號1樓
24940 >>> 高雄市路竹區國昌路68號
24949 >>> 高雄市湖內區中山路一段183號
25067 >>> 高雄市左營區正心街102號1樓
25088 >>> 高雄市左營區榮總路522巷19號1樓
25152 >>> 高雄市旗山區延平一路200號1樓
25175 >>> 高雄市湖內區民權路111號
25229 >>> 高雄市湖內區中正路二段13號
25235 >>> 高雄市林園區鳳林路一段1號1樓
25452 >>> 高雄市鳥松區本館路279號1樓
25572 >>> 屏東縣屏東市公園路21號1樓
25593 >>> 高雄市左營區文康路85號1樓
25600 >>> 屏東縣內埔鄉自力路68號1樓
25612 >>> 屏東縣屏東市中正路152號1樓
