編號		地址
42235 >>> 高雄市路竹區中正路180號
42255 >>> 高雄市苓雅區苓雅一路406-1號
42253 >>> 高雄市苓雅區林森二路36號
42373 >>> 高雄市林園區林園北路495巷1號
42368 >>> 高雄市林園區東林西路394號
42289 >>> 高雄市新興區林森一路230號
42462 >>> 高雄市楠梓區藍昌路417號
42419 >>> 高雄市三民區鼎中路668號
42362 >>> 高雄市三民區鼎力路243號
42363 >>> 高雄市楠梓區德賢路479號
42415 >>> 高雄市大樹區新鎮路850.858.866號
42365 >>> 高雄市大社區中山路347號
42407 >>> 高雄市三民區大昌二路146號
42401 >>> 高雄市三民區大昌二路525號1、2樓
42656 >>> 高雄市林園區鳳林路二段37號
42275 >>> 高雄市新興區復興二路260號1.2樓
42330 >>> 高雄市三民區明仁路57號
42353 >>> 高雄市三民區明誠一路358號
42350 >>> 高雄市鼓山區明倫路466號
42348 >>> 高雄市鼓山區美明路116、118號
42360 >>> 高雄市左營區博愛三路336號
42293 >>> 高雄市三民區博愛一路229號
41471 >>> 台中市北屯區旅順路二段78號
39550 >>> 台北市萬華區廣州街263號
41728 >>> 台中市龍井區沙田路五段382、386號
41718 >>> 台中市龍井區中央路三段46號
40881 >>> 桃園市龍潭區中正路三林段298號
40879 >>> 桃園市龍潭區中正路311-3號
40878 >>> 桃園市龍潭區中興路433號
40885 >>> 桃園市龍潭區中豐路293-303號
40876 >>> 桃園市龍潭區北龍路19號
41070 >>> 桃園市蘆竹區大竹路367號
41200 >>> 桃園市蘆竹區南山路三段427號
41212 >>> 桃園市蘆竹區忠孝西路50號
41214 >>> 桃園市蘆竹區上興路182號
41207 >>> 桃園市蘆竹區吉林路13號
41213 >>> 桃園市蘆竹區南福街102號
41234 >>> 桃園市蘆竹區六福路357、359號
41192 >>> 桃園市蘆竹區南竹路二段171.171-1號
41071 >>> 桃園市蘆竹區南崁路152號
41008 >>> 桃園市蘆竹區大新一街15號
40096 >>> 新北市蘆洲區重陽街46號
40677 >>> 新北市蘆洲區忠孝路23號
40810 >>> 新北市蘆洲區中山一路228號
40813 >>> 新北市蘆洲區長安街96號
40131 >>> 新北市蘆洲區長安街232號
40803 >>> 新北市蘆洲區九芎街90巷6號
40323 >>> 新北市蘆洲區水湳街74號
40275 >>> 新北市蘆洲區民族路31號
42251 >>> 高雄市苓雅區二聖一路58號
42254 >>> 高雄市苓雅區四維二路100-5號
42256 >>> 高雄市苓雅區光華一路148號之31
40768 >>> 新北市林口區仁愛路二段196-1號
40313 >>> 新北市林口區忠孝路36、32號
40766 >>> 新北市林口區竹林路12號
40769 >>> 新北市林口區文化三路二段175、177號
39992 >>> 新北市林口區文化二路一段106號
39993 >>> 桃園市龜山區復興一路8號B1
40770 >>> 新北市林口區民有街148號
42062 >>> 台南市柳營區中山西路一段165號
42503 >>> 高雄市楠梓區興楠路260號
42506 >>> 高雄市楠梓區土庫三路55、57號
42512 >>> 高雄市楠梓區德中路326號
39906 >>> 台北市內湖區民權東路六段208號
39914 >>> 台北市內湖區文湖街31號
39893 >>> 台北市內湖區文德路212號
39915 >>> 台北市內湖區東湖路135號
39898 >>> 台北市內湖區陽光街319號
39901 >>> 台北市內湖區星雲街163號
39912 >>> 台北市內湖區民權東路六段296巷20號
39920 >>> 台北市內湖區康樂街116號B1
39921 >>> 台北市內湖區東湖路33巷19號B1
39916 >>> 台北市內湖區東湖路118號B1
39889 >>> 台北市內湖區成功路四段30巷28弄29號
39911 >>> 台北市內湖區民權東路六段296巷113、115號B1
39909 >>> 台北市內湖區民權東路六段90巷18號
39900 >>> 台北市內湖區港墘路127巷10號B1
41048 >>> 桃園市中壢區長春路119號
40432 >>> 新北市中和區南華路27號
39930 >>> 台北市南港區玉成街189號1樓
39931 >>> 台北市南港區研究院路一段99號B1
39925 >>> 台北市南港區忠孝東路六段195、197號
39928 >>> 台北市南港區研究院路二段61巷15號
39927 >>> 台北市南港區經貿二路188號3樓
39733 >>> 台北市南港區中坡南路7號
39926 >>> 台北市南港區南港路二段20巷5號B1
39849 >>> 台北市南港區研究院路三段68巷9號
42738 >>> 南投縣鹿谷鄉鹿彰路166號
40403 >>> 新北市土城區裕民路116號B1
40324 >>> 新北市土城區中州路28巷30號
40253 >>> 新北市土城區學府路一段21號
40149 >>> 新北市土城區明德路二段60號
40444 >>> 新北市土城區立仁街38號、45號B1
41582 >>> 台中市大里區金德街16號
41491 >>> 台中市大里區成功路538號
41623 >>> 台中市豐原區田心路二段182號
41297 >>> 台中市北區天津路二段171號
39862 >>> 台北市士林區天母西路3號B1
41677 >>> 台中市潭子區潭子街1段31巷64號
41676 >>> 台中市潭子區中山路二段107號
41675 >>> 台中市潭子區得天街80號
41646 >>> 台中市潭子區豐興路１段547-555號
41674 >>> 台中市潭子區勝利路348號
40330 >>> 宜蘭縣頭城鎮青雲路三段298號
41186 >>> 桃園市桃園區永安路355號
41172 >>> 桃園市桃園區國際路1段1136號
41151 >>> 桃園市桃園區三民路三段11巷1號
41167 >>> 桃園市桃園區慈文路317號
41145 >>> 桃園市桃園區春日路69-1號
41065 >>> 桃園市桃園區東國街38號1樓
41064 >>> 桃園市桃園區中正路498、500號1樓
41184 >>> 桃園市桃園區中埔二街158號
41185 >>> 桃園市桃園區莊敬路二段99號
40599 >>> 桃園市桃園區三民路三段518號
41117 >>> 桃園市桃園區國際路二段117號
41154 >>> 桃園市桃園區中正路1047號
40566 >>> 桃園市桃園區桃鶯路196號
41152 >>> 桃園市桃園區東國街38號
41135 >>> 桃園市桃園區大有路581號
41146 >>> 桃園市桃園區大業路二段51、53號
40867 >>> 桃園市桃園區大業路一段136號
41082 >>> 桃園市桃園區復興路380號
40733 >>> 新北市泰山區文程路15號
39991 >>> 新北市泰山區全興路101號
40728 >>> 新北市泰山區明志路一段21號
40280 >>> 新北市泰山區明志路三段87號
41335 >>> 台中市太平區宜昌路568號
41510 >>> 台中市太平區樹孝路439號
41344 >>> 台中市太平區樹德路117號
41554 >>> 台中市太平區太平路321號
41556 >>> 台中市太平區新興路115、117號
41550 >>> 台中市太平區中山路1段336號
41559 >>> 台中市太平區光興路746號
42243 >>> 嘉義縣太保市中興路一段609號
41459 >>> 台中市北區永興街242號
41406 >>> 台中市西屯區河南路1段125號
41443 >>> 台中市南屯區永春東路1043號
41254 >>> 台中市北區中清路1段27號1樓
41338 >>> 台中市北屯區松竹五路二段180號
41412 >>> 台中市南屯區黎明路二段68號
41239 >>> 台中市中區三民路二段140號
41484 >>> 台中市北屯區四平路523號
41315 >>> 台中市南區國光路198號
41289 >>> 台中市北屯區中清路二段392號
41462 >>> 台中市北區陝西路66號
41291 >>> 台中市西屯區文心路二段501號
41465 >>> 台中市北區崇德路一段230號
41501 >>> 台中市北屯區后庄北路35號
41413 >>> 台中市南屯區向上路三段46、46-1號
41299 >>> 台中市西區美村路1段302號
41284 >>> 台中市北區健行路37號
41280 >>> 台中市北區學士路261號
41757 >>> 台中市南區復興路三段126號
41421 >>> 台中市西屯區西屯路三段157號
41483 >>> 台中市北屯區軍功路一段183.185號
41687 >>> 台中市西屯區河南路二段466號
41610 >>> 台中市南區美村南路72號
41598 >>> 台中市南區建國南路一段255號
41523 >>> 台中市西屯區福科路26號
41444 >>> 台中市南屯區惠文路338、338-1、338-2號
41405 >>> 台中市西屯區河南路四段26號
41609 >>> 台中市南區工學六街130、132、136號
41704 >>> 台中市西屯區國安一路128號
41416 >>> 台中市西屯區黎明路二段866號
41445 >>> 台中市南屯區嶺東路690號
41287 >>> 台中市西區林森路89號
41341 >>> 台中市南屯區黎明路一段1040號
41394 >>> 台中市西區南屯路一段41號
41313 >>> 台中市東區樂業路327號
41286 >>> 台中市南區台中路520號
41464 >>> 台中市北屯區太原路三段191-1號
41456 >>> 台中市龍井區新興路87號
41467 >>> 台中市北區東光路346號
41639 >>> 台中市石岡區豐勢路885號
41404 >>> 台中市南屯區大墩五街98號
41312 >>> 台中市西區精誠二十三街30號
41301 >>> 台中市南屯區大進街490號
41499 >>> 台中市北屯區東山路１段346號
41415 >>> 台中市西屯區大鵬路107號
41414 >>> 台中市西屯區福星北路60號
41600 >>> 台中市豐原區三豐路556號
41438 >>> 台中市南屯區文心南三路690、692號
41343 >>> 台中市南屯區黎明路一段101號
41387 >>> 台中市南區復興路二段160號
41260 >>> 台中市北區中清路一段425號
41306 >>> 台中市北區民權路466號
41271 >>> 台中市西區民權路217巷1、3號
41310 >>> 台中市北屯區北屯路417號
41309 >>> 台中市西區博館二街123、125號
41819 >>> 台南市南區永成路三段523號
41849 >>> 台南市安平區華平路271、273號
41865 >>> 台南市東區裕忠路107號
41940 >>> 台南市安南區育安街116、120號
41959 >>> 台南市玉井區中華路283號
41816 >>> 台南市南區興南街200號
41823 >>> 台南市南區金華路一段365號
41881 >>> 台南市安南區安中路一段872號
41894 >>> 台南市安南區安和路五段316、318號
41934 >>> 台南市安南區安富街346號
41850 >>> 台南市東區自由路三段376號
41804 >>> 台南市東區中華東路二段237號
41848 >>> 台南市東區仁和路77-38號
41888 >>> 台南市仁德區民安路一段402號
41840 >>> 台南市東區崇明路385號1、2樓
41794 >>> 台南市北區忠義路三段85、87號
41821 >>> 台南市南區中華西路一段306號
41846 >>> 台南市東區長榮路二段180號
41904 >>> 台南市新市區中正路162號
41858 >>> 台南市東區小東路246號
41792 >>> 台南市中西區西和路106號
41817 >>> 台南市南區健康路一段435號
41799 >>> 台南市南區夏林路71號
41793 >>> 台南市安平區華平路619號
41924 >>> 台南市北區和緯路五段30號
41843 >>> 台南市北區海安路三段747號
41883 >>> 台南市安南區海佃路三段138號
41876 >>> 台南市北區和緯路二段172號
41859 >>> 台南市北區開元路153號
42004 >>> 台南市安南區公學路四段29號
41886 >>> 台南市關廟區南雄路一段1001號
41837 >>> 台南市安平區國平路210-218號
41918 >>> 台南市六甲區中山路93號
41984 >>> 台南市安南區安中路六段702號
41791 >>> 台南市中西區金華路三段69號
41820 >>> 台南市南區明興路55、57號
41795 >>> 台南市中西區民權路四段350、352號
41893 >>> 台南市安南區北安路三段92、96號
42748 >>> 台東縣台東市中山路370號
42753 >>> 台東縣台東市更生路1051號
42836 >>> 台東縣太麻里鄉外環路190號
42835 >>> 台東縣台東市平等街11號
39745 >>> 台北市萬華區西藏路125巷9號
39537 >>> 台北市大安區金山南路二段12號
41652 >>> 台中市東勢區東蘭路54-2號
41647 >>> 台中市東勢區豐勢路115號
42797 >>> 屏東縣東港鎮博愛街268之1號
41296 >>> 台中市太平區東平路499號
42349 >>> 高雄市三民區鼎泰街232號
42622 >>> 高雄市鳥松區本館路207、209號
40106 >>> 新北市淡水區自強路106號1-2樓
40838 >>> 新北市淡水區沙崙路50號
40800 >>> 新北市淡水區中山北路二段102號
40821 >>> 新北市淡水區新春街140號
40116 >>> 新北市淡水區學府路126號B1
40101 >>> 新北市淡水區淡金路8-1號
40111 >>> 新北市淡水區大忠街89號
40126 >>> 新北市淡水區中正東路35巷22號
42769 >>> 雲林縣斗六市公正街11號
42761 >>> 雲林縣斗六市杭州街18號
42768 >>> 雲林縣斗六市西平路248號
42765 >>> 雲林縣斗六市南興街41號
42767 >>> 雲林縣斗六市莊敬路43號
41195 >>> 桃園市大園區領航北路三段199號
41189 >>> 桃園市大園區華興路36號
41027 >>> 桃園市大園區和平東路65號
41183 >>> 桃園市大園區菓林路69號
41352 >>> 台中市大雅區雅環路二段87號
41355 >>> 台中市大雅區學府路109之11號
41354 >>> 台中市大雅區民生路四段72號
39767 >>> 台北市大安區永康街7巷6號
39768 >>> 台北市大安區市民大道四段190號
39777 >>> 台北市大安區仁愛路四段418號
39781 >>> 台北市大安區和平東路三段1巷51號
39779 >>> 台北市大安區延吉街159-8號
39780 >>> 台北市大安區安和路二段88號
39783 >>> 台北市大安區樂利路89號號1樓
39772 >>> 台北市大安區泰順街45號號1樓
39766 >>> 台北市大安區忠孝東路四段126號B1
39778 >>> 台北市大安區樂業街87號1號
39769 >>> 台北市大安區仁愛路三段24巷12號
39784 >>> 台北市大安區和平東路二段311巷29號
39558 >>> 台北市大安區復興南路二段237號
42617 >>> 高雄市大社區金龍路338、340號
41365 >>> 台中市東區大智路350巷2號
39688 >>> 10464台北市中山區北安路655號
40036 >>> 台北市中山區北安路655號
40911 >>> 桃園市大溪區員林路一段5號1-3樓
40921 >>> 桃園市大溪區文化路67號
39982 >>> 桃園市大溪區慈湖路66號
41159 >>> 桃園市大溪區介壽路108號
41495 >>> 台中市大甲區光明路12號
41493 >>> 台中市大甲區民生路13號
41747 >>> 台中市大甲區復興路59、61號
40169 >>> 新北市板橋區大觀路三段236號B1
41317 >>> 台中市北屯區大連路二段12號
42321 >>> 高雄市大寮區鳳林四路254號
42484 >>> 高雄市大寮區大寮路667、669號
42646 >>> 高雄市大寮區鳳林三路449、451號
41566 >>> 台中市大里區益民路一段175號
41577 >>> 台中市大里區仁化路500號
41490 >>> 台中市大里區新芳路1號
41575 >>> 台中市大里區立中街27號
41489 >>> 台中市大里區東榮路8號
39585 >>> 台北市大同區大龍街91巷7號B1
42245 >>> 嘉義縣朴子市大同路60號
41403 >>> 台中市西屯區大墩路1168號
41709 >>> 台中市大肚區榮華街7、9號
41357 >>> 台中市大肚區沙田路二段592號
42758 >>> 南投縣竹山鎮大禮路129號
42283 >>> 高雄市鳳山區武營路236號
42309 >>> 高雄市鳳山區錦田路189號
42288 >>> 高雄市鳳山區瑞隆東路50號
42461 >>> 高雄市鳳山區誠德街133號
42683 >>> 高雄市鳳山區中山路66號
42681 >>> 高雄市鳳山區信義街73號
42491 >>> 高雄市鳳山區經武路375、377號
42294 >>> 高雄市鳳山區青年路二段421號
42301 >>> 高雄市鳳山區青年路二段261號
42625 >>> 高雄市鳳山區建國路二段90號
42678 >>> 高雄市鳳山區海洋一路35.37.39號
42677 >>> 高雄市鳳山區國泰路一段2號
42473 >>> 高雄市鳳山區頂豐街21、23號
42441 >>> 高雄市鳳山區南和一路47號
42679 >>> 高雄市鳳山區鳳北路117號
42475 >>> 高雄市鳳山區平等路50號
42556 >>> 高雄市鳳山區保南二路207、209、211號
42297 >>> 高雄市鳳山區保泰路376號
42313 >>> 高雄市鳳山區博愛路361號
41626 >>> 台中市神岡區五權路1號
41353 >>> 台中市豐原區成功路198號
41630 >>> 台中市豐原區忠孝街27號
41628 >>> 台中市豐原區大順街121、123號
41627 >>> 台中市豐原區大豐路五段486號
41625 >>> 台中市豐原區豐東路171號
41621 >>> 台中市豐原區北陽路256、258號
39877 >>> 台北市文山區恆光街37號
41611 >>> 南投縣草屯鎮中山街57號
39586 >>> 台北市大同區民族西路235號
39723 >>> 台北市松山區民生東路四段133號
39588 >>> 台北市大同區民生西路280號
42133 >>> 台南市新營區民治路5-1號
41664 >>> 苗栗縣卓蘭鎮經國路128號
42576 >>> 高雄市彌陀區中正東路501.503號
41278 >>> 台中市西區五權五街68號
42343 >>> 高雄市美濃區泰安路172號
42091 >>> 台南市麻豆區中山路82號
41946 >>> 台南市麻豆區中正路348號
42092 >>> 台南市麻豆區興中路248之21號
42095 >>> 台南市麻豆區中山路80號
42096 >>> 台南市麻豆區博愛路7號
40939 >>> 桃園市平鎮區環南路237號
40966 >>> 桃園市平鎮區延平路三段29號
40972 >>> 桃園市平鎮區上海路250號
40900 >>> 桃園市平鎮區中豐路南勢二段326號
40892 >>> 桃園市平鎮區祥安街1號
40968 >>> 桃園市平鎮區新富五街66、68號
40971 >>> 桃園市平鎮區環南路三段69號
40976 >>> 桃園市平鎮區和平路185號
40927 >>> 桃園市平鎮區龍南路556、558號
40973 >>> 桃園市平鎮區南豐路53號
41411 >>> 台中市西屯區黎明路三段246號
41998 >>> 台南市安南區安和路一段463號
42167 >>> 嘉義縣朴子市嘉朴路西段9號
42189 >>> 嘉義縣布袋鎮太平東路455、457號
42812 >>> 屏東縣屏東市自由路589號
42814 >>> 屏東縣屏東市瑞民路6號
42771 >>> 屏東縣屏東市廣東路1108-10號
42668 >>> 屏東縣高樹鄉信義路21號
42641 >>> 屏東縣里港鄉鐵店路21-30、21-31號
42805 >>> 屏東縣南州鄉人和路1-2、1-3號
42818 >>> 屏東縣屏東市大連路21號
42700 >>> 屏東縣屏東市復興南路一段187號
42817 >>> 屏東縣屏東市民族路202號
40845 >>> 新北市板橋區雨農路58號B1
40179 >>> 新北市板橋區重慶路66號B1
40178 >>> 新北市板橋區中山路二段326號
39981 >>> 新北市板橋區中正路1巷28號
40162 >>> 新北市板橋區民生路三段323號B1之4、B1之5
40174 >>> 新北市板橋區中正路330-1號
40094 >>> 新北市板橋區光武街61號
40187 >>> 新北市板橋區僑中一街82號
40195 >>> 新北市板橋區溪城路79號一樓
40199 >>> 新北市板橋區金門街295號B1
40173 >>> 新北市板橋區莒光路219號
40159 >>> 新北市板橋區雙十路二段209號B1
40166 >>> 新北市板橋區江寧路三段29號
40165 >>> 新北市板橋區文化路一段101巷13號
40168 >>> 新北市板橋區重慶路247號
40185 >>> 新北市板橋區國光路57號B1
40194 >>> 新北市板橋區區運路32號B1
40442 >>> 新北市板橋區合宜路69號
40160 >>> 新北市板橋區中山路一段252號
42338 >>> 高雄市左營區重愛路112號
39836 >>> 台北市士林區延平北路五段238號
39724 >>> 台北市松山區民生東路三段130巷9號
39775 >>> 台北市大安區建國南路二段123巷16號
39786 >>> 台北市大安區和平東路一段63號
40363 >>> 新北市新店區北新路二段252號
39997 >>> 新北市金山區中山路114號
42083 >>> 雲林縣北港鎮鎮華勝路171號
41478 >>> 台中市北屯區北屯路289之10號
39823 >>> 台北市北投區文林北路116號
39811 >>> 台北市北投區中和街49號
39818 >>> 台北市北投區致遠二路113巷13.15.15-1號
39573 >>> 台北市北投區吉利街125號1樓
39821 >>> 台北市北投區行義路10巷2號
39812 >>> 台北市北投區中央北路二段181號
39803 >>> 台北市北投區懷德街3-10號
39814 >>> 台北市北投區北投路二段11號
42029 >>> 台南市白河區國泰路127號
42027 >>> 台南市白河區富民路142號
41067 >>> 桃園市八德區永豐路560、562、564號1樓
40868 >>> 桃園市八德區興豐路392、396、398號1樓
40600 >>> 桃園市八德區介壽路二段1060號
40594 >>> 桃園市八德區東勇北路566、568號
40593 >>> 桃園市八德區福國北街79號
40591 >>> 桃園市八德區介壽路二段333、335、339號
41938 >>> 台南市永康區中正北路125號
42001 >>> 台南市安南區育安四街87巷22號
41624 >>> 台中市豐原區向陽路126、130號
40137 >>> 基隆市中正區中正路611號
42450 >>> 高雄市鼓山區新疆路91號
42252 >>> 高雄市苓雅區三多四路123號
39905 >>> 台北市內湖區大湖山莊街148號
39891 >>> 台北市內湖區金龍路215號
41307 >>> 台中市西屯區福林里福科路562、570號
39774 >>> 台北市大安區忠孝東路四段126號
40367 >>> 新北市新店區民族路190號B1
39682 >>> 台北市中山區北安路588巷8號
39542 >>> 台北市中山區吉林路213號
40349 >>> 新北市新店區中央五街60號B1
40495 >>> 新北市土城區中州路28巷30號
41017 >>> 桃園市觀音區中山路二段899號
41114 >>> 桃園市八德區永豐路551-552號
41407 >>> 台中市南屯區萬和路一段
41890 >>> 台南市安南區安和路四段557號
41896 >>> 台南市歸仁區復興路87號
39612 >>> 台北市信義區信安街114號
41457 >>> 台中市北區健行路447號
42224 >>> 屏東縣車城鄉中山路15號
39995 >>> 新北市萬里區瑪鋉路26號
39989 >>> 新北市金山區中山路232號
39904 >>> 台北市內湖區康寧路三段103-1號
42218 >>> 屏東縣九如鄉九如路二段205號
41097 >>> 新竹縣湖口鄉中平路一段510號
42084 >>> 高雄市湖內區中正路二段158號
39939 >>> 新北市汐止區大同路一段158號
41060 >>> 桃園市中壢區民族路六段508號
41158 >>> 桃園市蘆竹區南崁路一段369號
39582 >>> 新北市中和區中山路二段347號
42375 >>> 高雄市前鎮區中華五路656號
39738 >>> 台北市內湖區舊宗路一段268號
41916 >>> 台南市北區和緯路四段8號
41917 >>> 台南市北區和緯路四段8號
42310 >>> 高雄市鼓山區大順一路111號
39835 >>> 台北市北投區立德路117號
42229 >>> 台東縣關山鎮和平路78號
41909 >>> 台南市官田區文化街25號
41964 >>> 台南市歸仁區中正北路一段171號
40438 >>> 新北市永和區仁愛路152號B1
40430 >>> 新北市永和區中正路704號
39568 >>> 新北市永和區竹林路60號
39945 >>> 台北市文山區萬慶街27號
39949 >>> 台北市文山區景隆街36巷2號
39948 >>> 台北市文山區木新路二段158-1號
40744 >>> 新北市五股區成泰路一段6號
40743 >>> 新北市五股區成泰路一段235號之4
40100 >>> 新北市五股區西雲路171-1、169-1、171號
40745 >>> 新北市五股區明德路12巷5號
40909 >>> 桃園市楊梅區中興路67號
40618 >>> 新北市三重區永福街245號
40102 >>> 新北市三重區五華街110巷1-4號
40615 >>> 新北市三重區仁愛街81號
40617 >>> 新北市三重區仁愛街285號
40613 >>> 新北市三重區重陽路一段41號
39545 >>> 新北市三重區中正北路67號
40614 >>> 新北市三重區新北大道一段115號B1
40616 >>> 新北市三重區溪尾街125號1樓
40488 >>> 新北市三峽區中山路171號
40568 >>> 新北市三峽區光明路71號
42295 >>> 高雄市三民區建工路497號
42390 >>> 高雄市左營區自由二路150號
42057 >>> 高雄市左營區崇德路360號
42063 >>> 高雄市左營區文川路323號
42354 >>> 高雄市左營區南屏路369號
40534 >>> 新北市樹林區學成路536號
40491 >>> 新北市樹林區太順街66號
40487 >>> 新北市樹林區復興路198號
40076 >>> 新北市深坑區北深路三段151號
39854 >>> 台北市士林區雨聲街52號
39857 >>> 台北市士林區社中街222號1樓
39839 >>> 台北市士林區忠誠路二段188號
39853 >>> 台北市士林區華齡街175號
39852 >>> 台北市士林區格致路7號
39856 >>> 台北市士林區通河街153號
39860 >>> 台北市士林區德行東路230號
41270 >>> 台中市北屯區昌平路一段105之1號
40407 >>> 新北市中和區圓通路274號
40409 >>> 新北市中和區壽德街20號1樓
40408 >>> 新北市中和區中山路三段1-3號
40383 >>> 新北市中和區興南路一段20號B1
40368 >>> 新北市中和區復興路268號
40406 >>> 新北市中和區民治街120號
41032 >>> 桃園市中壢區永福路982號
40992 >>> 桃園市中壢區成章一街88號
40930 >>> 桃園市中壢區中北路111號
41029 >>> 桃園市中壢區環北路392號
41842 >>> 台南市東區莊敬路118號
40656 >>> 新北市新莊區昌隆街69號
40671 >>> 新北市新莊區中信街72號
40241 >>> 新北市新莊區中港路336號
40696 >>> 新北市新莊區中平路377巷18號
40305 >>> 新北市新莊區化成路193號
40693 >>> 新北市新莊區後港一路122-126號
40695 >>> 新北市新莊區公園一路110號
40669 >>> 新北市新莊區公園路226號
40697 >>> 新北市新莊區龍安路75號
40694 >>> 新北市新莊區富國路2號B1
40864 >>> 新北市新莊區民安路157號之1
40143 >>> 新竹市東區南大路286號
40347 >>> 新北市新店區安祥路87號
40341 >>> 新北市新店區安德街45號
40342 >>> 新北市新店區安康路二段196號B1
40345 >>> 新北市新店區如意街95號
40332 >>> 新北市新店區新坡一街75號B1
40331 >>> 新北市新店區溪園路399號
40344 >>> 新北市新店區民族路71號B1
40082 >>> 新北市新店區北新路三段51號B1
42542 >>> 高雄市小港區漢民路798號
40006 >>> 新北市汐止區樟樹一路176號
40009 >>> 新北市汐止區建成路39號
40001 >>> 新北市汐止區大同路二段285號B1
40000 >>> 新北市汐止區福德一路256號
40003 >>> 新北市汐止區明峰街117號B1
41398 >>> 台中市西屯區青海路一段126號
41393 >>> 台中市西屯區漢口路二段182-188號
40069 >>> 基隆市七堵區崇信街16號
42113 >>> 嘉義市西區仁愛路211號
39795 >>> 基隆市安樂區安樂路二段164號B1
40007 >>> 基隆市信義區深溪路63號
39999 >>> 基隆市安樂區樂利二街62巷225號
40932 >>> 新竹縣關西鎮中興路19號
42271 >>> 高雄市三民區九如一路886號
42104 >>> 高雄市岡山區岡山路288號
42386 >>> 高雄市鼓山區南屏路551號
42389 >>> 高雄市三民區天祥一路102號
42320 >>> 高雄市三民區鼎山街259號
42290 >>> 高雄市三民區大豐二路298號
42385 >>> 高雄市鼓山區美術東二路175號
41732 >>> 台中市龍井區藝術街22號
41204 >>> 桃園市蘆竹區吉林路169號
41201 >>> 桃園市蘆竹區六福路189號
41210 >>> 桃園市蘆竹區福祿一街189-193號
41203 >>> 桃園市蘆竹區奉化路248號
40665 >>> 新北市蘆洲區三民路54號
40108 >>> 新北市蘆洲區中興街34號
40673 >>> 新北市蘆洲區長安街387號1樓
40667 >>> 新北市蘆洲區長榮路386號
40664 >>> 新北市蘆洲區光華路200號
40761 >>> 新北市林口區文化三路一段319號
40760 >>> 新北市林口區文化三路一段543號
40762 >>> 新北市林口區仁愛路二段89號
40763 >>> 新北市林口區公園路59號
42499 >>> 高雄市楠梓區益群路50號
39885 >>> 台北市內湖區成功路二段320巷19號
39880 >>> 台北市內湖區成功路三段174巷8號B1
39882 >>> 台北市內湖區江南街55號
39899 >>> 台北市內湖區康樂街150號
39897 >>> 台北市內湖區東湖路69號B1
39887 >>> 台北市內湖區民權東路六段296巷42-3號
39714 >>> 台北市南港區成福路183號
39929 >>> 台北市南港區舊莊街一段196號
39735 >>> 台北市南港區東明街99號
41437 >>> 台中市南屯區黎明路二段423號
40441 >>> 新北市土城區中央路二段191號B1
40395 >>> 新北市土城區學府路一段157號
40519 >>> 新北市土城區金城路三段202-6號
40236 >>> 新北市土城區廣明街63巷31號
40386 >>> 新北市土城區立德路105號
40489 >>> 新北市土城區學府路二段210號B2
40780 >>> 桃園市龜山區文化七路173號
40781 >>> 桃園市龜山區文德二路123號
40552 >>> 桃園市龜山區萬壽路二段663-667號
40490 >>> 桃園市龜山區萬壽路一段293-295號
41118 >>> 桃園市桃園區壽昌街20巷17號
41176 >>> 桃園市桃園區中正路836號
41150 >>> 桃園市桃園區中埔六街127號
41115 >>> 桃園市桃園區國際路一段1169號
41004 >>> 桃園市桃園區龍安街137號
41124 >>> 桃園市龜山區陸光路81號
41141 >>> 桃園市桃園區南華街77號
41081 >>> 桃園市桃園區南平路168號
41149 >>> 桃園市桃園區大興西路二段63號
41128 >>> 桃園市桃園區大興路1號
40571 >>> 桃園市桃園區大豐路89號
40783 >>> 桃園市龜山區復興一路222號
41132 >>> 桃園市桃園區復興路96號
41133 >>> 桃園市桃園區寶山街276號
40726 >>> 新北市泰山區明志路二段95-97號
41255 >>> 台中市北屯區中清路二段165號
41261 >>> 台中市北屯區興安路一段288號
41246 >>> 台中市北區進化路379號
41251 >>> 台中市南區建成路1025號1031號
41263 >>> 台中市北區漢口路四段295號
41454 >>> 台中市大里區中興路二段550號
41264 >>> 台中市南屯區大墩十一街730號
41392 >>> 台中市南區復興路二段120號
41833 >>> 台南市東區裕農路766號
41813 >>> 台南市中西區中華西路二段502號
41836 >>> 台南市北區開元路501號
41853 >>> 台南市北區北安路一段167號
39739 >>> 台北市萬華區萬大路486巷48號1樓
39716 >>> 台北市松山區延壽街91號
39644 >>> 台北市大安區延吉街250號B1
39618 >>> 台北市信義區松仁路271號B1
39626 >>> 台北市信義區松德路99號B1
39764 >>> 台北市大安區四維路198巷35號
39642 >>> 台北市大安區仁愛路四段388號B1
39607 >>> 台北市大安區仁愛路四段50-99號
39762 >>> 台北市大安區師大路129號
39528 >>> 台北市大同區重慶北路1段73號B1
39763 >>> 台北市大安區忠孝東路三段218號B1
39674 >>> 台北市大安區忠孝東路四段71號B1
39645 >>> 台北市南港區中坡南路3號
39668 >>> 台北市中山區長安東路二段63號
39518 >>> 台北市萬華區長沙街二段93號B1
39611 >>> 台北市大安區信義路四段296號B1
39761 >>> 台北市大安區新生南路三段2號B1
39741 >>> 台北市萬華區西藏路125巷13-15號
39663 >>> 台北市中山區錦州街276號
39584 >>> 台北市大同區酒泉街105號
39509 >>> 台北市中正區濟南路二段46號
39715 >>> 台北市松山區光復北路198號
39770 >>> 台北市大安區羅斯福路三段285號B1
39538 >>> 台北市中山區林森北路413號B1
