編號		地址
52254 >>> 新北市三芝區圍內路車埕11號
52255 >>> 新北市三芝區店子里店子37號之3
52262 >>> 新北市三芝區聽濤街12號
52263 >>> 新北市石門區老梅村公地44號
52270 >>> 桃園市平鎮區中豐路山頂段406巷底
52272 >>> 桃園市平鎮區湧光路106號
52275 >>> 桃園市平鎮區金陵路四段45-1號
52280 >>> 桃園市平鎮區新光路二段187巷內
52285 >>> 桃園市平鎮區金陵路四段26巷84號
52286 >>> 桃園市平鎮區東龍街31號
52287 >>> 桃園市平鎮區新光路三段68號旁
52288 >>> 桃園市平鎮區三興路36號
52292 >>> 桃園市平鎮區平東路573巷80弄口
52294 >>> 桃園市楊梅區幼平街325之1號
52304 >>> 桃園市大溪區普濟路43號
52309 >>> 桃園市桃園區復興路265巷419號
52310 >>> 桃園市龍潭區公園路58巷30號
52317 >>> 苗栗縣後龍鎮龍坑里埔仔頂60-2號
52318 >>> 桃園市大園區南港里103之41號
52331 >>> 桃園市蘆竹區坑子里源福街71-1號
52332 >>> 新竹縣北埔鄉南埔村4鄰南埔37號
52334 >>> 桃園市大溪區介壽路1269號
52335 >>> 桃園市觀音區甘泉街2號
52337 >>> 苗栗縣通霄鎮中山路92號
52353 >>> 桃園市大溪區大鶯路1508-3號
52354 >>> 桃園市大溪區頭寮大艽芎古道竹篙厝
52361 >>> 桃園市大溪區勝利街227號
52362 >>> 桃園市大溪區介壽路891巷18號
52363 >>> 桃園市大溪區環湖路二段380巷附近
52365 >>> 新北市石門區乾華里內阿里磅55號
52366 >>> 新北市石門區九芎林39號路標前
52367 >>> 新北市石門區石門街二號巷6號
52370 >>> 桃園市復興區長興里頭角3號
52372 >>> 桃園市復興區三民里丸山3之2號
52373 >>> 桃園市復興區澤仁里詩朗18-4號
52376 >>> 桃園市復興區羅浮里
52377 >>> 桃園市復興區三民路19鄰117號
52380 >>> 桃園市復興區三民里九鄰48號
52381 >>> 桃園市大溪區康莊路三段117巷內
52388 >>> 桃園市觀音區上大里上大117之11號
52389 >>> 桃園市觀音區育仁路二段蘭埔里11鄰55號
52392 >>> 桃園市大園區後厝里10之5號
52395 >>> 桃園市觀音區文林路158巷110號
52396 >>> 桃園市蘆竹區坑子里貓尾崎18號
52408 >>> 桃園市新屋區後湖里25之7號
52410 >>> 桃園市桃園區永佳街126號
52414 >>> 桃園市中壢區永春路永園路一段交會青埔公園內
52420 >>> 桃園市蘆竹區寶順街321號
52423 >>> 桃園市蘆竹區富宏街290巷58弄65號
52424 >>> 桃園市龜山區湖山街394號
52428 >>> 桃園市龜山區龍壽里馬頭厝11號 
52431 >>> 桃園市龜山區東萬壽路789號
52440 >>> 桃園市龜山區文化二路18巷5之1號
52445 >>> 桃園市桃園區興一街151號對面
52446 >>> 桃園市龜山區大同路356巷62弄49號
52449 >>> 桃園市龜山區龍壽里大青坑26 號
52469 >>> 宜蘭縣頭城鎮龜山里(路)282號
52471 >>> 桃園市龜山區文昌一街100-2號
52475 >>> 新北市新莊區後港一路56巷24弄12號
52477 >>> 桃園市新屋區笨港里29之2號
52478 >>> 桃園市新屋區大坡路7號旁
52480 >>> 桃園市新屋區蚵間里28之7號
52481 >>> 桃園市新屋區大坡里8號
52483 >>> 桃園市新屋區社子里37之4號
52486 >>> 桃園市新屋區笨港里2鄰13號
52488 >>> 新竹縣新豐鄉坡頭村6鄰95之7號
52489 >>> 桃園市桃園區高獅路836巷巷底
52491 >>> 新竹縣新豐鄉圓山子100號
52494 >>> 桃園市大園區埔心里埔心92-25號
52495 >>> 桃園市大園區埔心里海豐坡17-13號
52496 >>> 新竹縣湖口鄉中山路三段133號後方
52499 >>> 桃園市桃園區中正五街力行市場對面
52501 >>> 新竹縣湖口鄉和興路57巷口
52502 >>> 新竹縣新豐鄉中崙村中崙38號
52504 >>> 苗栗縣大湖鄉富興村11號
52506 >>> 桃園市楊梅區永美路445巷78號
52507 >>> 基隆市仁愛區劉銘傳路29號
52509 >>> 基隆市信義區信二路270號
52510 >>> 基隆市信義區壽山路19巷1號
52519 >>> 基隆市中正區正榮街110巷41號
52520 >>> 桃園市大園區拔子林一路407巷36-42號
52521 >>> 桃園市桃園區民光路168號
52525 >>> 桃園市大溪區一德里上田心子3之6號
52526 >>> 桃園市桃園區永安北路292號(同德國中校園內)
52529 >>> 桃園市桃園區文康街63號
52530 >>> 桃園市桃園區虎頭公園登山步道口
52532 >>> 桃園市桃園區南通路10號
52533 >>> 桃園市八德區建國路772巷120弄10號
52540 >>> 桃園市蘆竹區南崁路222號
52545 >>> 桃園市蘆竹區坑子里土地公坑8號(五酒桶山步道)
52547 >>> 桃園市大園區埔心里廟後4鄰13號
52548 >>> 桃園市蘆竹區仁愛路三段153號
52552 >>> 新北市林口區寶斗厝坑15號前
52555 >>> 桃園市大園區沙崙里15鄰6-15號
52558 >>> 桃園市大園區後館里21號邊
52559 >>> 桃園市大園區成功街59巷3弄底
52560 >>> 桃園市大園區古亭路220巷172弄51之1
52576 >>> 桃園市大園區溪海路209巷口
52577 >>> 台中市東區一心街361號
52578 >>> 台中市東區建德街79號
52580 >>> 台中市南區建成路1166號
52581 >>> 台中市東區天乙街172號
52587 >>> 台中市北區健行路319巷12號
52588 >>> 台中市東區中山路四段55巷154號
52596 >>> 台中市東區精武路112號
52605 >>> 台中市西區中興街363號
52616 >>> 台中市東區建新街114號
52621 >>> 台中市東勢區慶福街27之1號
52626 >>> 台中市西區柳川東路二段125巷16號
52630 >>> 台中市潭子區和平路235巷22號
52640 >>> 台中市西區大進街151巷
52642 >>> 台中市北屯區東山路二段53-1號
52650 >>> 台中市東區東英十五街2號
52656 >>> 台中市北屯區青島路四段39號
52657 >>> 台中市北區衛道路208號
52658 >>> 台中市北區公園路中華路二段路口
52660 >>> 新竹縣新埔鎮校前路45之2號
52663 >>> 台中市太平區長龍路二段南國巷121號
52673 >>> 台中市東勢區東坑路東福巷45號
52677 >>> 桃園市桃園區永佳街126號旁
52681 >>> 台中市西區柳川西路二段57號
52683 >>> 台中市霧峰區桐林里民生路1028號
52685 >>> 台中市豐原區豐南街240巷283弄188號
52686 >>> 嘉義市東區盧義路490巷68號
52692 >>> 台中市豐原區圓環北路一段129號
52694 >>> 彰化縣彰化市西南莊148號
52699 >>> 台中市豐原區東陽路130巷32號
52702 >>> 新竹市東區民權路266號7樓
52710 >>> 台南市佳里區營頂里營頂102號
52722 >>> 嘉義縣東石鄉港口村5號
52725 >>> 嘉義市東區吳鳳南路303號
52729 >>> 台中市中區平等街110號
52732 >>> 台中市中區光復路152號
52733 >>> 台中市西區三民路一段113號
52734 >>> 台中市北區太平路167號
52736 >>> 台中市西區向上路一段128號
52753 >>> 台中市中區三民路二段87號
52754 >>> 台中市西區柳川西路二段47號
52763 >>> 台中市西屯區福上巷303號
52766 >>> 台中市西區五廊街102號
52770 >>> 台中市大里區德芳路二段71號
52777 >>> 台中市西區中興街136號
52782 >>> 台中市北區柳川東路四段101號
52787 >>> 台中市北屯區光西巷221號
52792 >>> 台中市霧峰區錦榮里樟公巷6號
52793 >>> 台中市西區公正路210巷1號
52801 >>> 台中市北屯區雷中街2巷4號
52802 >>> 台中市神岡區中山路667巷117號
52805 >>> 台中市大里區合信街125巷26號
52807 >>> 台中市霧峰區民生路8德巷2號
52810 >>> 台中市豐原區南陽路綠山巷169號
52815 >>> 台中市東勢區石城街石山巷83-1號
52832 >>> 台中市沙鹿區正義路186號
52837 >>> 台中市新社區中興里中興嶺113號
52842 >>> 台中市西屯區西安南巷5號
52843 >>> 台中市太平區長龍路一段內城一巷66號
52851 >>> 台中市豐原區圓環東路675號
52853 >>> 台中市大里區新仁路二段162號
52856 >>> 台中市北區淡溝里博館路100號
52863 >>> 台中市北屯區山西路二段272號
52866 >>> 台中市烏日區復光二巷41號
52867 >>> 台中市太平區長龍路二段南國巷48號
52870 >>> 台中市后里區中正路140號
52875 >>> 台中市豐原區鎌村路465巷90號
52876 >>> 台中市清水區西社里鎮新路21號
52878 >>> 台中市大肚區王福街2巷30號
52883 >>> 台中市神岡區三角里大豐路70巷20之12號
52886 >>> 台中市南區工學二街236號之1 
52888 >>> 台中市北區建興里衛道路85-1號
52891 >>> 台中市大安區海漧里中山北路1巷71號
52895 >>> 台中市沙鹿區西屯路1之51號
52896 >>> 台中市沙鹿區中山路松蔭巷56號
52897 >>> 台中市沙鹿區和平街18號
52900 >>> 台中市龍井區中央路三段3號
52903 >>> 台中市大里區永隆一街80號
52911 >>> 台中市南區仁義街189巷8號
52914 >>> 台中市南區建成路1011巷11號
52917 >>> 台中市南區有恆街75巷3號
52920 >>> 台中市南區工學二街275巷3號
52925 >>> 台中市南區西川一路66號
52926 >>> 台中市文心南五路369號
52929 >>> 台中市南區永和街南平公園內
52939 >>> 台中市烏日區三民路廣惠二巷168號
52942 >>> 台中市西屯區河南路二段66號
52943 >>> 台中市霧峰區南柳里新厝巷46之1號
52944 >>> 台中市太平區山腳巷2號
52949 >>> 台中市北區大誠街131巷2號
52952 >>> 台中市南屯區萬和路二段36號
52953 >>> 台中市南屯區益文一街1242號
52956 >>> 台中市霧峰區成功路104號
52958 >>> 台中市大肚區中和路3號 
52970 >>> 台中市霧峰區柳豐路46號
52972 >>> 台中市豐原區西安街97巷17號
52975 >>> 台中市豐原區水源路坪頂巷24號
52977 >>> 台中市石岡區豐勢路881號
52979 >>> 台中市北屯區東山路一段367號之13
52982 >>> 高雄市甲仙區新興路13之2號
52988 >>> 台中市北屯區太原路三段364巷5號
52991 >>> 台中市北屯區苧園巷20-1號
52992 >>> 台中市北屯區經補路一段383巷(九號步道入口處)
53000 >>> 台中市北屯區中清路同平巷2號
53002 >>> 台中市北屯區建成巷風動石公園
53011 >>> 台中市北屯區東山路二段23號
53017 >>> 台中市北屯區環中東路一段1399號
53018 >>> 台中市北屯區平昌里青島路4段150巷1-1號
53020 >>> 台中市北屯區濁水巷43-3號
53021 >>> 台中市北屯區長生巷23-19號
53022 >>> 台中市新社區慶西里下坪12-1號
53023 >>> 台中市北屯區廍子巷35-6號
53028 >>> 台中市北屯區北坑巷16-6號
53033 >>> 台中市沙鹿區太平路172-1號
53035 >>> 台中市新社區福興里美林路34號
53039 >>> 台中市清水區西寧路46號
53041 >>> 台中市西區台中港路一段283巷33號 
53044 >>> 台中市西屯區西屯路二段吉本巷7號
53046 >>> 台中市西區中美街477號
53048 >>> 台中市西區五權七街250號
53049 >>> 台中市西區公館路46巷口
53054 >>> 台中市西屯區西屯路3段175號
53058 >>> 台中市西屯區西安街2號
53061 >>> 台中市西區柳川西路二段18號
53072 >>> 台中市大雅區西寶里中正路194之1號
53073 >>> 台中市西屯區五權三街279巷200號
53074 >>> 台中市外埔區三崁路78號
53077 >>> 台中市豐原區三豐路二段135巷102號
53086 >>> 台中市北區崇德路一段106號
53096 >>> 台中市北區雙十路二段30號
53099 >>> 台中市東勢區東崎路四段58巷39號
53105 >>> 台中市北屯區大連北路66巷
53107 >>> 台中市霧峰區曾厝街36號
53111 >>> 台中市東勢區聚福街街底
53120 >>> 台中市后里區公館村3鄰三豐路386號
53124 >>> 台中市后里區三豐路386號
53127 >>> 台中市后里區厚里里甲后路585號
53132 >>> 台中市西屯區甘肅路二段43號
53133 >>> 台中市西屯區西屯路二段261號
53135 >>> 台中市西屯區大聖街500號
53145 >>> 台中市西屯區何安二巷甘肅公園內
53146 >>> 台中市豐原區社皮路123巷3號
53147 >>> 台中市西屯區大容東街60號
53153 >>> 台中市大安區西安里南北8路56號
53157 >>> 台中市北屯區東山路二段100巷1-1號
53158 >>> 台中市西屯區協和里安和路1-6號
53160 >>> 台中市清水區高美路789號
53167 >>> 台中市南屯區萬和路一段56號
53168 >>> 台中市南屯區三厝里向上路三段199-1號
53169 >>> 台中市南屯區媽祖巷5號
53170 >>> 台中市南屯區永春東二路31-28號
53175 >>> 台中市南屯區東興路二段81之1號
53179 >>> 台中市南屯區黎明路一段323巷10弄43號
53181 >>> 台中市大肚區成功里文昌路335之12號
53188 >>> 台中市和平區南勢里東關路3段152-18號
53189 >>> 台中市和平區南勢里
53190 >>> 台中市和平區天輪村東關路二段天輪巷1號
53191 >>> 台中市和平區八仙山國家森林遊區內
53194 >>> 台中市和平區東崎路二段烏石巷1號
53197 >>> 台中市和平區東關路3段207號
53212 >>> 台中市烏日區溪尾里溪岸路48號    
53214 >>> 台中市烏日區榮泉里三榮16路1巷21號
53217 >>> 彰化縣烏日區環中路八段1065號
53218 >>> 台中市烏日區中山路三段451號
53220 >>> 台中市烏日區光德路91號
53232 >>> 台中市新社區崑南路82號旁巷內
53235 >>> 台中市清水區菁埔里臨海路26之3號
53236 >>> 台中市北區崇德路一段631號之1A棟3樓
53238 >>> 台中市北區民權路313號
53239 >>> 雲林縣土庫鎮崙內里頂寮4之10號
53241 >>> 台中市清水區吳厝路366號
53247 >>> 台中市新社區中和街四段319號
53248 >>> 台中市新社區中和街二段一村巷1-2號
53250 >>> 台中市新社區興社街三段43號對面
53251 >>> 台中市新社區福興村美林67號
53253 >>> 台中市新社區中和里龍安48號
53258 >>> 台中市新社區協中街227號
53261 >>> 台中市豐原區南陽路178號
53265 >>> 台中市豐原區水源路坪頂巷25號
53266 >>> 台中市豐原區鎌村路465巷116號
53271 >>> 台中市豐原區田心路二段247巷3-16號
53272 >>> 台中市豐原區水源路南坑巷36之1號對面
53274 >>> 台中市豐原區仁洲街42巷5號
53280 >>> 台中市豐原區鎌村路271巷63號對面
53286 >>> 台中市豐原區北湳里角潭路1段76號對面
53298 >>> 台中市太平區長龍路三段259號
53305 >>> 台中市太平區頭汴里長龍路1段168號
53306 >>> 台中市太平區宜昌路87巷67弄8號旁
53307 >>> 台中市太平區宜欣三街52號
53308 >>> 台中市太平區興隆路6號之5號
53310 >>> 台中市太平區新仁路一段22巷90號
53316 >>> 台中市太平區興隆路一段70巷60號
53322 >>> 台中市太平區長龍路一段內城一巷66號
53323 >>> 台中市太平區新平路三段394巷1號旁
53335 >>> 台中市大里區好來五街125巷21號
53340 >>> 南投縣草屯鎮太平路二段114號
53342 >>> 苗栗縣通霄鎮白東里8號
53350 >>> 台中市大肚區瑞井路62巷7-1號
53355 >>> 台中市大肚區瑞井里瑞井路103巷
53359 >>> 彰化縣大肚區文昌路二段391號
53362 >>> 台中市沙鹿區台灣大道六段982號
53364 >>> 台中市霧峰區大坑巷413號63號
53366 >>> 台中市霧峰區吉峰東路96號
53374 >>> 台中市霧峰區中正里林森路767號
53376 >>> 台中市霧峰區中正路578巷25號
53377 >>> 台中市霧峰區峰谷路218巷巷口
53385 >>> 台中市霧峰區振德街210號
53386 >>> 台中市霧峰區五福路230號
53387 >>> 台中市霧峰區新埔路218-220號
53388 >>> 台中市霧峰區南柳里柳豐六街34號旁
53391 >>> 台中市霧峰區振祥街51號
53393 >>> 台中市霧峰區峰谷路
53396 >>> 台中市霧峰區北岸路
53397 >>> 台中市霧峰區北勢里丁台路1060巷33號
53398 >>> 台中市霧峰區阿罩霧景觀平台旁
53405 >>> 台中市大里區健東一街60號
53408 >>> 台中市大里區校前路22號旁
53409 >>> 台中市霧峰區仁德巷
53411 >>> 南投縣草屯鎮中和路57-1號
53417 >>> 台中市霧峰區四德路376巷9號旁
53425 >>> 南投縣草屯鎮史館路集仙巷17弄16號
53429 >>> 台中市龍井區蚵寮路191巷16號旁
53431 >>> 台中市東勢區勢林街23之7號
53437 >>> 台中市東勢區東崎路五段113巷6號
53441 >>> 台中市東勢區東坑路
53442 >>> 台中市東勢區福隆里東坑路東福巷27號
53446 >>> 台中市東勢區泰興里石城珍東巷
53447 >>> 台中市東勢區慶福街1-8號
53455 >>> 台中市東勢區第五橫街1號
53457 >>> 台中市東勢區東關路民安巷
53460 >>> 台中市東勢區隆興里中坑坪路15號
53462 >>> 台中市東市區東坑路福壽橋旁
53463 >>> 台中市東勢區東蘭路18-2號
53465 >>> 台中市東勢區泰興里石城珍東巷
53467 >>> 台中市東勢區石城街長庚大橋橋頭
53468 >>> 台中市東勢區泰興里牛路巷石崎古道
53470 >>> 台中市東勢區泰興里石城石嵙巷
53471 >>> 台中市東勢區埤頭里
53472 >>> 台中市石岡鄉石城街石山巷
53474 >>> 台中市東勢區新盛里東關路608號
53475 >>> 台中市東勢區福昌街10號
53477 >>> 台中市東勢區東崎街99巷41-2 號
53480 >>> 台中市東勢區石城街326號
53482 >>> 台中市大安區興安路302巷9號
53484 >>> 台中市大甲區文曲里東安路497巷17號
53497 >>> 台中市北屯區苧園巷13號
53501 >>> 雲林縣古坑鄉荷苞村小坑5號
53502 >>> 苗栗縣獅潭鄉新店村小東勢24號
53504 >>> 苗栗縣獅潭鄉新店村小東勢24號靈洞宮前
53505 >>> 苗栗縣獅潭鄉新店村小東勢6-3號
53508 >>> 義縣新港鄉月潭村9鄰65號
53511 >>> 台中市大雅區忠義里清泉路30-7號
53512 >>> 台中市大雅區清陽路6號
53513 >>> 台中市大雅區大林路339-1號
53515 >>> 台中市大雅區學府路90號
53516 >>> 台中市大雅區中山十一路9號
53521 >>> 台中市大雅區神林南路197巷37號
53524 >>> 台中市大雅區西寶里西村路7之2號
53528 >>> 台中市大雅區四德里學府路90號
53529 >>> 台中市大雅區通山路15號
53532 >>> 台中市大雅區港尾路16號邊
53534 >>> 台中市大雅區永和路109-6號
53535 >>> 台中市大雅區建興路192巷188號
53538 >>> 台中市潭子區大富路一段80號
53541 >>> 台中市大雅區文雅里中和五路18號西側
53542 >>> 台中市大雅區前村東路31巷57號
53543 >>> 台中市大雅區昌平路三段620巷9號
53546 >>> 台中市大雅區橫山里永和路10之6號
53549 >>> 台中市沙鹿區福安街14號
53556 >>> 台中市潭子區大豐路二段38巷10號
53559 >>> 台中市潭子區福貴路福林路三段口
53563 >>> 台中市潭子區新興路一段11巷
53564 >>> 台中市潭子區大豐路一段157巷6號
53567 >>> 台中市潭子區民族路二段301巷18-19號
53572 >>> 台中市外埔區二崁路438號
53574 >>> 台中市外埔區廍子路6、7鄰三叉口
53578 >>> 台中市大甲區文曲路583巷1號
53582 >>> 台中市石岡區石岡村7鄰豐勢路1224號
53584 >>> 台中市大甲區成功路305號
53586 >>> 台中市大甲區賢仁路154號
53593 >>> 台中市大甲區如意路21巷1號
53604 >>> 苗栗縣苑裡鎮泰田里99-1號
53608 >>> 台中市清水區高美路720之38號
53611 >>> 台中市龍井區沙田路五段龍目井巷121號
53618 >>> 台中市神岡區大富路20巷68之1號
53619 >>> 台中市神岡區神岡路162-3號旁
53624 >>> 台中市神岡區豐社一街43號
53628 >>> 台中市神岡區堤南路280號
53629 >>> 台中市神岡區大富路186巷36號
53632 >>> 台中市清水區民有路120巷9弄12號
53634 >>> 南投縣埔里鎮觀音路88號
53638 >>> 台中市清水區星海路18巷13號旁
53641 >>> 台中市清水區高美路721巷31-4號
53645 >>> 台中市清水區光華路137巷臨9-1號
53649 >>> 台中市清水區海濱路190之16號
53656 >>> 台中市清水區海濱路373號
53658 >>> 台中市清水區頂三庄路9號
53661 >>> 台中市清水區海口北路150巷29號
53663 >>> 台中市清水區鰲峰路617之1號
53665 >>> 台中市沙鹿區中山路417 巷3-44號
53670 >>> 台中市清水區鰲海路101巷20號
53672 >>> 台中市清水區大街路102號
53675 >>> 台中市清水區民治路147號
53677 >>> 台中市清水區舊庄路23-19號
53680 >>> 台中市沙鹿區西勢里中航路一段550巷20號
53685 >>> 台中市清水區鰲峰路380巷
53689 >>> 台中市梧棲區永寧路36巷45號
53691 >>> 台中市梧棲區福德里中央路2段80號
53697 >>> 台中市梧棲區中華路二段277號
53700 >>> 台中市梧棲區永興路一段559巷123號
53701 >>> 台中市梧棲區中央路一段110-12號
53707 >>> 台中市沙鹿區光明街350巷135號
53715 >>> 台中市龍井區中厝路51巷13弄12號
53720 >>> 台中市清水區國姓里三美路50號 
53726 >>> 台中市沙鹿區忠貞路250號
53728 >>> 台中市沙鹿區中山路紅竹巷22號
53730 >>> 台中市沙鹿區賢義街14號
53734 >>> 台中市沙鹿區台灣大道七段70號
53738 >>> 台中市沙鹿區西屯路1之51號
53745 >>> 彰化縣鹿港鎮順興里復興路465號之1
53749 >>> 台中市石岡區金龍路91號
53752 >>> 台中市石岡區德興里和盛街南眉巷130之4號
53753 >>> 台中市梧棲區福德里中央路2段231號
53754 >>> 台中市石岡區豐勢路萬敦巷26號之2
53757 >>> 苗栗縣三義鄉鯉魚潭村14號
53758 >>> 台中市后里區內東路廣利巷6之1號
53760 >>> 台中市豐原區富陽路235巷342號
53761 >>> 台中市豐原區水源路9巷67號
53763 >>> 南投縣埔里鎮福興路189號
53764 >>> 台中市石岡區豐勢路廣興巷10號
53768 >>> 台中市后里區內東路99號
53769 >>> 台中市后里區三重西路316巷26號
53771 >>> 苗栗縣苗栗市新川里柑園35-2號
53772 >>> 嘉義縣番路鄉民和村半天岩6號
53774 >>> 台中市中區建國路159巷23號
53783 >>> 台南市龍井區茄投路144號
53787 >>> 台中市龍井區遊園北路365號
53789 >>> 台中市龍井區龍北路189號
53790 >>> 台中市龍井區福田里臨港路1段11巷7號
53791 >>> 台中市龍井區三港路水裡港巷41弄15號
53793 >>> 彰化縣二林鎮成田巷6之1號
53794 >>> 台中市大安區龜殼村6鄰埔頭路77號
53796 >>> 台中市大安區北汕路10巷1號
53800 >>> 台中市大安區南北五路398巷62號
53802 >>> 台中市大安區大安鄉龜殼村9鄰溪洲路196號
53804 >>> 台中市大安區東西四路永安國小旁
53805 >>> 台中市大安區五甲南路56巷101號
53806 >>> 台中市大安區龜殼路175號
53807 >>> 台中市大安區南安路237巷23號
53810 >>> 彰化縣溪湖鎮大突巷70號
53812 >>> 台南市新化區那拔林羊林里500號
53814 >>> 台南市新化區山脚里152號
53815 >>> 台南市新化區豐榮里洋子127號
53816 >>> 台南市新化區知義里口碑67之66號
53821 >>> 台南市新化區新和庄知義里6鄰12號
53824 >>> 台南市新化區大坑里246號
53826 >>> 台南市新化區大坑里5鄰大坑尾65號
53827 >>> 台南市新化區大坑尾大坑里238號
53828 >>> 台南市新化區礁坑里蔡厝仔8號
53832 >>> 台南市新化區埤知義里12鄰9之1號
53833 >>> 台南市新化區民生路43號
53834 >>> 台南市新化區礁坑里三十六崙67號
53835 >>> 台南市新化區牧場那拔里10鄰1之13號
53836 >>> 台南市新化區口埤知義里7號
53837 >>> 台南市新化區知母義知義里1鄰171號
53838 >>> 台南市新化區礁坑里36崙85號
53839 >>> 台南市新化區那拔林那拔里328號
53840 >>> 台南市新化區那拔里那拔林233號
53842 >>> 台南市新化區南山脚里五甲勢15號
53844 >>> 台南市南化區東和里108-1號
53845 >>> 台南市新化區大坑里大坑尾19號
53848 >>> 台南市左鎮區號二寮里石仔坑60之3號
53849 >>> 左鎮區左鎮里左鎮38之1號
53852 >>> 台南市左鎮區榮和里菜寮106-1號
53853 >>> 台南市左鎮區蓮台山
53854 >>> 台南市左鎮區岡林里10號
53855 >>> 台南市左鎮區光和里1鄰13-1號
53856 >>> 台南市左鎮區睦光里36號之6
53857 >>> 台南市左鎮區榮和里13鄰60-6號
53858 >>> 台南市左鎮區內庄里64之1號
53859 >>> 台南市左鎮區睦光里32號
53868 >>> 台中市中西區公園路100號
53886 >>> 台南市中西區濟生街64巷1號
53919 >>> 台南市中西區西門路二段307巷27號
53946 >>> 台南市北區成功路86號
53949 >>> 台南市東區裕農路288巷62號
53953 >>> 台中市中西區永福路二段198號
53954 >>> 台中市北區開南街217號
53955 >>> 台南市白河區仙草里岩前1號
53960 >>> 台南市仁德區德崙路上崙里539巷71弄95號
53962 >>> 台中市北區西門路三段159號
53969 >>> 台南市北區長榮路五段406巷14弄10-1號旁
53975 >>> 台南市白河區大竹里120-42
53977 >>> 台南市山上區玉峰里3鄰蚵殼潭35號
53979 >>> 台南市佳里區佳里興禮化里325號
53981 >>> 高雄市內門區內豐里內埔82號
53985 >>> 台南市鹽水區飯店里麻油寮48號
53988 >>> 台南市玉井區竹圍里149號之3
54006 >>> 台南市東區東門路一段114號
54012 >>> 台南市東區榮譽街130巷11號
54028 >>> 台南市東區中正路1段774巷8之1號
54029 >>> 台南市永康區大灣一街167號
54031 >>> 台南市東區生產路341巷14號
54051 >>> 台南市關廟區東安街241巷33號
54053 >>> 台中市北區開元路63巷18弄5號
54055 >>> 台南市關廟區關新一街75巷30號
54058 >>> 台南市歸仁區七甲一街36巷55弄100號
54063 >>> 台南市大內區內江里15鄰蒙正29之8號
54064 >>> 台南市官田區官田里7鄰59之150號
54067 >>> 台南市龍崎區楠坑里樹子林15號
54068 >>> 台南市南化區南化里27號南化國小後面
54072 >>> 台南市龍崎區中坑里8之5號
54074 >>> 台南市大內區環湖里11鄰18號
54076 >>> 台南市楠西區灣丘里香蕉山123號
54077 >>> 台南市關廟區明德街38號
54080 >>> 台南市南化區東和里19號
54081 >>> 台南市新營區東山路80號
54082 >>> 台南市下營區茅港里茅港尾172之2號
54083 >>> 台南市東山區東原里20鄰崎腳49號
54085 >>> 台南市左鎮區左鎮里左鎮39號
54086 >>> 台南市大內區頭社里11鄰145之5號
54087 >>> 台南市新營區東山路215號
54089 >>> 台南市玉井區沙田里7鄰73之16號
54090 >>> 台南市南化區北平里7鄰86號
54091 >>> 台南市六甲區王爺里14號
54094 >>> 台南市官田區二鎮里8鄰67號
54098 >>> 台南市新化區口埤知義里13鄰66號
54100 >>> 台南市七股區大埕里271號
54102 >>> 台南市新營區太子宮太北里45-2號
54104 >>> 台南市將軍區仁和里8鄰87號
54105 >>> 台南市白河區甘宅里5鄰54之6號
54106 >>> 台南市南化區南化里289-1號
54107 >>> 台南市麻豆區北勢里3鄰加輦邦29號
54108 >>> 台南市後壁區下茄苳嘉苳里4號
54110 >>> 台南市楠西區龜丹里68號
54111 >>> 台南市北門區三光里95號
54113 >>> 台南市將軍區保源里苓保31號
54115 >>> 台南市柳營區新吉庄旭山里二鄰16之30號
54116 >>> 台南市新市區大社里大社126之1號
54117 >>> 台南市白河區關嶺里99之3號大凍山步道口
54124 >>> 台南市白河區玉豐里8鄰海豐厝46號
54125 >>> 台南市學甲區一秀154-56號
54126 >>> 台南市楠西區梅西梅嶺觀音步道口
54127 >>> 台南市楠西區鹿陶洋鹿田里1之19號
54129 >>> 台南市楠西區鹿田里油車42號之5
54132 >>> 台南市楠西區區龜丹里龜丹101之37號
54135 >>> 台南市楠西區龜丹里53號
54139 >>> 台南市楠西區龜丹里40之5號
54141 >>> 台南市楠西區龜丹里40之5號
54142 >>> 台南市楠西區鹿田里油車60之11號
54143 >>> 台南市楠西區灣丘里香蕉山31之12號
54144 >>> 台南市楠西區茄拔路255號
54145 >>> 台南市楠西區龜丹里龜丹101之37號
54146 >>> 台南市玉井區豐里里142之3號
54147 >>> 台南市楠西區灣丘里62-8號
54148 >>> 台南市玉井區竹圍里4鄰30之13號
54149 >>> 台南市楠西區關山里伍龍步道終點
54150 >>> 台南市玉井區沙田產業道路25之36 號
54151 >>> 台南市楠西區龜丹里58-36號
54152 >>> 台南市楠西區龜丹里7鄰80號附近
54153 >>> 台南市玉井區望明里144號
54157 >>> 台南市玉井區三和里82號
54158 >>> 台南市玉井區玉田里17鄰213號
54166 >>> 台南市南區明興路619巷363弄335號邊
54167 >>> 台中市南區喜樹路340巷148號
54173 >>> 台中市南區喜樹路340巷81號
54199 >>> 台南市安定區海寮里110號
54208 >>> 台南市南化區北寮里12鄰178-4號
54209 >>> 台南市六甲區龍湖里珊瑚路218巷4號
54216 >>> 台南市南化區南化里313之1號
54222 >>> 台南市鹽水區橋南街11巷7號
54224 >>> 台南市佳里區六安里17之2號
54226 >>> 台南市白河區南寮11鄰55號
54228 >>> 台南市大內區內江里13鄰15號
54231 >>> 台南市大內區頭社里6鄰83之11號
54234 >>> 台南市佳里區佳里興佳化里7鄰66之1號
