 編號		店家名稱
50980 >>> 道教總廟三清宮
50981 >>> 開台金山寺廟
50984 >>> 南崁五福宮
50985 >>> 福仁宮
50988 >>> 大里天公廟
50989 >>> 集福宮
50993 >>> 保坪宮
50998 >>> 凈土宗深坑念佛會
51000 >>> 南天福德廟
51001 >>> 蘇府王爺
51010 >>> 石碇慈心宮
51011 >>> 石碇區 佛心山 惠光寺
51012 >>> 深坑明福宮
51014 >>> 白雲山石公廟
51015 >>> 莊靜寺
51018 >>> 集順廟
51019 >>> 寧瑪巴白玉佛學會 - 深坑中心
51027 >>> 清台宮
51029 >>> 康誥坑福德廟
51030 >>> 碧潭宮廟
51032 >>> 菩提觀音寺&樂空喜悅禪林
51035 >>> 慈航禪寺
51036 >>> 碧潭觀光廟宇臨水宮
51037 >>> 正明禪覺堂
51038 >>> 寶橋福壽宮
51039 >>> 虎形山福德宮
51040 >>> 下街福德宮
51041 >>> 汐止白雲義聖殿
51042 >>> 秀峰山慈航紀念堂
51043 >>> 保安廟
51044 >>> 中生路福德宮
51045 >>> 十分寮成安宮
51049 >>> 忠孝宮
51050 >>> 樹林慈聖宫
51051 >>> 仙台山北極殿玄天上帝-鳳凰母娘
51052 >>> 林口贊天宮天上聖母
51053 >>> 鳳山寺
51054 >>> 新埔廣和宮
51055 >>> 福靈宮
51056 >>> 龍元宮神農大帝
51057 >>> 二崙深坑仔觀音佛祖
51058 >>> 昭應宮
51061 >>> 妙慧禪寺
51062 >>> 白雲寺
51063 >>> 金龍山北峰寺
51064 >>> 汐止西秦王爺廟
51065 >>> 靈源寺禪修道場
51066 >>> 和德宮
51067 >>> 五谷金聖殿
51068 >>> 汐碇路福安宮
51069 >>> 秀德宮
51070 >>> 北佑宮
51071 >>> 車坪寮福德宮
51072 >>> 玉泉宮
51073 >>> 汐止 大尖山觀音院
51074 >>> 北山里福德宮
51075 >>> 宜興福德宮
51077 >>> 和平宮
51078 >>> 秀峰山靜修禪院
51079 >>> 福龍宮
51080 >>> 慈恩堂
51081 >>> 福山巖
51083 >>> 福興宮
51084 >>> 凌霄寶殿
51085 >>> 汐止叭嗹港口 普濟宮
51086 >>> 福安宮
51087 >>> 秀峰山彌勒內院
51089 >>> 五堵福興宮
51090 >>> 北巡府
51091 >>> 中華民國鋐揚淨土正法協會
51092 >>> 王母救世宮
51093 >>> 土地公(小坑福德宮)
51094 >>> 慈航堂
51095 >>> 天宇三三道合五化院母懿堂
51096 >>> 汐止福興堂
51097 >>> 三德廟
51098 >>> 港口汐天宮
51099 >>> 汐止玉真宮
51100 >>> 汐止伍聖宮 汐止車巷口伍府千歲
51101 >>> 汐止茄苳-南無地藏王菩薩
51102 >>> 北峰福德正神土地公廟
51103 >>> 石門坑福德宮
51104 >>> 台灣道承宮
51105 >>> 保王會
51106 >>> 清水祖師福正宮
51109 >>> 德明宮
51110 >>> 彌勒山天道清修院
51111 >>> 保長坑橋頭福德宮-福德正神
51113 >>> 善琴慈惠堂
51114 >>> 天懿慈惠堂
51116 >>> 玄道宮
51117 >>> 三秀山
51118 >>> 妙雲寺
51119 >>> 五東山慈聖宮
51122 >>> 西模禪寺
51123 >>> 靈隱寺
51126 >>> 八德路福德宮
51127 >>> 玉山寺
51129 >>> 瑞芳安德宮
51130 >>> 大溪蓮座山觀音寺
51131 >>> Taipei Shenghai Temple
51132 >>> 三官宮(啟惠修原堂)
51134 >>> 法鼓山天南寺
51137 >>> 妙僊山聖慈宮
51138 >>> 五聖宮代天府
51139 >>> 鴻福宮
51141 >>> 石碇蟠龍山三濟宮
51142 >>> 靈山禪林寺
51144 >>> 護安宮(蓮花湖)
51147 >>> 石碇慈母福德宮
51148 >>> 石碇修瑤慈惠堂
51149 >>> 文山寺
51150 >>> 石碇元寶山仙石府
51151 >>> 無極天明宮
51152 >>> 土地公(廣安宮)
51153 >>> 無極靈天宮
51154 >>> 玉京山 大羅上仙府
51155 >>> 土地公廟
51160 >>> 石碇 無極真道觀
51161 >>> 雲陽寺
51162 >>> (千島湖)石碇勝安宮
51163 >>> 汐止十三份福昌宮
51165 >>> 福安宮
51167 >>> 石碇烏塗窟聚福宮
51168 >>> 福安宮
51169 >>> 承天農林禪寺
51170 >>> 水德宮
51171 >>> 臺北新店無極義德宮
51172 >>> 九份 昭靈廟 霞海城隍
51174 >>> 石觀音寺
51176 >>> 青潭明聖宮
51177 >>> 聖明宮
51178 >>> 安德宮
51179 >>> 爐源寺
51180 >>> 永和秀朗福德宮
51181 >>> 福南宮
51182 >>> 三重德玄宮
51183 >>> 南嶽聖侯宮
51185 >>> 四結福德廟(四結金身土地公)
51186 >>> 海濱福龍宮
51187 >>> 三重安北宮
51188 >>> 保女廟
51189 >>> 九份青雲殿
51190 >>> 瑞芳忠仁廟
51192 >>> 夢幻寺
51193 >>> 瑞福宮
51194 >>> 金瓜石勸濟堂
51196 >>> 福濂宮 廟中廟
51197 >>> 指雲宮
51199 >>> 新興宮
51200 >>> 福德宮
51201 >>> 弘明寺
51204 >>> 吉慶 萬福宮
51206 >>> 蕃仔澳天福宮
51207 >>> 長興宮
51208 >>> 龍巖宮
51209 >>> 四腳亭九玄宮
51210 >>> 保安宮
51211 >>> 龍安祠
51212 >>> 梵音寺
51213 >>> 瑞芳石將軍府
51215 >>> 明月寺
51216 >>> 瑞芳三鳳宮
51218 >>> 榮興福德宮
51219 >>> 元鳳山萬壽宮
51221 >>> 四腳亭吉安宮天上聖母
51223 >>> 海會寺
51224 >>> 慈善寺
51226 >>> 寶明寺
51227 >>> 照善寺
51229 >>> 福清宮
51231 >>> 代天府
51232 >>> 福德宮
51233 >>> 三坑地藏王菩薩廟
51235 >>> 紫雲山 毫光寺
51236 >>> 基隆過港福德宮
51237 >>> 八仙宮
51238 >>> 法嚴寺
51240 >>> 大德山楊府廟
51242 >>> 關聖帝君銅像
51243 >>> 南新宮
51244 >>> 福惠宮
51245 >>> 瑞濱 深德宮
51246 >>> 靈山宮
51248 >>> 基隆土地公廟
51249 >>> 慈明寺
51250 >>> 順安宮
51251 >>> 南榮宮
51252 >>> 基隆仙洞嚴
51253 >>> 悟玄宮
51254 >>> 基隆濟安宮
51255 >>> 達玄宮
51256 >>> 義應宮
51257 >>> 福興宮
51258 >>> 天濟宮
51260 >>> 天德宮
51261 >>> 太陽廟(基隆東安山太陽廟)
51262 >>> 指玄宮
51263 >>> 基隆北聖宮
51264 >>> 太乙宮
51265 >>> 慈修宮
51266 >>> 齊天大聖爺廟
51267 >>> 金鳳宮
51268 >>> 法王寺
51269 >>> 天王宮
51270 >>> 聖濟宮
51271 >>> 南天宮
51272 >>> 八斗公萬善祠
51274 >>> 慈福宮
51275 >>> 天華山慈惠堂
51276 >>> 鳳山廟
51277 >>> 慈悲寺
51278 >>> 基隆慈得臨水宮
51279 >>> 保安祖師廟
51280 >>> 基隆慶安宮
51282 >>> 羅東城隍廟
51283 >>> 鎮義宮
51284 >>> 文昌廟
51285 >>> 妙心寺
51286 >>> 烏來圓聖寺
51287 >>> 惠心寺
51288 >>> 慈音精舍
51289 >>> 保慶宮
51292 >>> 廣興長福巖清水祖師廟
51293 >>> 廣照禪寺
51297 >>> 龍興宮
51302 >>> 福安宮
51305 >>> 芊蓁林土地公廟
51309 >>> 雙溪五路財神廟
51310 >>> 海印寺
51311 >>> 基隆宮廟-七堵振興宮-收驚-卜卦-取名-命書-擇日
51312 >>> 忠義香客大樓 - 宜蘭礁溪協天廟
51313 >>> 恩德宮
51315 >>> 土地公(石壁子福德宮)
51316 >>> 福興宮
51317 >>> 青山雲霄精舍
51318 >>> 千佛山華德禪寺
51319 >>> 九份福山宮(廟中廟)
51320 >>> 鵠鵠崙福德宮
51321 >>> 保安宮
51324 >>> 慶濟宮
51325 >>> 暖暖雙生土地公廟
51326 >>> 慈仁宮
51327 >>> 明天宮
51329 >>> 大香山慈音巖
51332 >>> 三貂慶雲宮
51336 >>> 福德祠
51338 >>> 德心宮
51339 >>> 外澳接天宮
51343 >>> 天慶堂
51345 >>> 福正宮管理委員會
51346 >>> 大德廟
51347 >>> 福隆東興宮三府王爺(林、傅、溫)、天上聖母
51348 >>> 利洋宮
51349 >>> 齋明寺
51350 >>> 安和福德宮
51352 >>> 淡水大庄福德廟府
51353 >>> 昭安宮
51356 >>> 青山巖
51357 >>> 法明禪寺
51358 >>> 七張福德宮
51359 >>> 金源禪寺
51360 >>> 妙法寺
51361 >>> 大光寺
51362 >>> 新店慈法宮
51363 >>> 潤濟宮
51364 >>> 福德山宮
51366 >>> 明修宮
51367 >>> 開天宮
51368 >>> 北后宮
51369 >>> 新店聖靈宮
51370 >>> 新店銀河福德祠-福德正神
51371 >>> 檳榔坑頭福德宮
51372 >>> 養源堂
51373 >>> 土地公(十四張斯馨祠)
51374 >>> 廣欣福德宮
51375 >>> 進寶殿
51377 >>> 新店南青宮-朱府王爺
51378 >>> 明菩山道院
51379 >>> 鎮南宮
51380 >>> 東華聖宮
51381 >>> 新店慈聖宮
51382 >>> 大化佛堂
51383 >>> 南山福德宮 廟史文物館
51385 >>> 地母宮 福德正神
51386 >>> 沈姑娘廟
51387 >>> 台北褒忠義民廟
51389 >>> 土地公廟
51391 >>> 保安宮
51392 >>> 新店玫瑰社區福德宮
51395 >>> 安興福神宮土地公廟
51397 >>> 紫竹林寺
51398 >>> 「無極靈山台：靈山母娘」之靈山聖地
51399 >>> 廣福宮
51400 >>> 九重天萬教總廟
51402 >>> 淨土宗新店念佛會
51404 >>> 萬壽山護國吉祥寺
51405 >>> 普賢寺
51406 >>> 真武山受玄宮 - 北極玄天上帝
51408 >>> 南山慈惠堂
51410 >>> 新店皇意宮
51413 >>> 三峽保安宮-廣澤尊王
51415 >>> 鎮凡宫
51416 >>> 秀朗聖安宮
51418 >>> 玄聖閣/元辰宮/永和收驚/永和和合/永和問事/永和算命/中和收驚/中和問事 求財/新店收驚問事 新北問事補庫點燈
51419 >>> 頂泰山巖
51420 >>> 下泰山巖顯應祖師
51421 >>> 永勝慈惠堂
51422 >>> 慈善寺
51423 >>> 解脫道學苑總部
51424 >>> 雙豐宮
51425 >>> 寶湖宮天地堂地母廟
51426 >>> 彰化聖王廟
51428 >>> 明德禪寺
51429 >>> 福和宮
51430 >>> 仁慈寺
51431 >>> 土地公(樂墘宮)
51432 >>> Rabbit God Temple
51433 >>> 法寶寺
51435 >>> 中和奉聖宮地藏寺
51436 >>> 臺灣哲蚌吉祥果芒佛學會
51437 >>> 福美宮
51438 >>> 碧河宮
51439 >>> 佛禪寺
51440 >>> 石公王土地公廟
51441 >>> 中和 和美宮
51442 >>> 溥濟宮
51443 >>> 中和 鎮福宮
51444 >>> 力行福德宮
51445 >>> 行德宮文昌帝君
51446 >>> 無極宮
51447 >>> 中和保慶宮
51448 >>> 樂天宮
51449 >>> 中和 龍延宮
51450 >>> 天修宮
51451 >>> 中和大眾爺廟
51452 >>> 興南夜市【保南宮】土地公廟
51453 >>> 妙清講堂
51454 >>> 中和慈惠堂
51455 >>> 噶瑪三乘法輪中心
51456 >>> 中和慈惠堂
51457 >>> 湄聖宮
51458 >>> 中和中興福德宮
51459 >>> 員山公園-北台灣最高黑面濟公禪師大佛聖像
51460 >>> 觀音亭
51461 >>> 鎮安宮
51462 >>> 中和員山 銅聖宮
51463 >>> 中和四面佛
51464 >>> 妙音佛寺
51465 >>> 永和保福宮
51466 >>> 店仔街福德宮
51468 >>> 枋寮福德宮
51470 >>> 普頓精舍
51471 >>> 震安宮
51472 >>> 五穀先帝廟神農大帝
51473 >>> 油車口忠義宮蘇府王爺廟
51475 >>> 靈鷲山聖山寺
51476 >>> 忠聖宮
51479 >>> 仁安廟（三山國王廟）
51480 >>> 龍安宮
51481 >>> 東林靜修佛陀山(天外天)
51482 >>> 澳底慶安宮
51483 >>> 仁和宮
51485 >>> 靈鷲山無生道場
51486 >>> 靈鷲山總本山
51487 >>> 貢寮根帝宮
51490 >>> 佛光山千佛禪寺
51491 >>> 清湶寺
51492 >>> 石門情人廟
51493 >>> 協安宮
51494 >>> 重慶慈惠堂
51495 >>> 龜馬山-紫皇天乙真慶宮
51496 >>> 奠濟宮開漳聖王
51497 >>> 聚龍宮
51498 >>> 旨雲宮
51499 >>> 土城慈惠堂
51501 >>> 永和南天南天宮
51502 >>> 天雲宮
51503 >>> 永和福安宮
51504 >>> 永和福和宮
51505 >>> 普皇精舍
51506 >>> 中和玄明宮
51507 >>> 圓明慈惠堂
51508 >>> 真佛宗蓮聖同修會
51509 >>> 永德宮
51510 >>> 金山慈惠堂
51513 >>> 驪山太元宮
51514 >>> 永和寺
51515 >>> 觀音禪院
51516 >>> 土城貨饒里德興宮
51519 >>> 清源山【觀世音菩薩】
51520 >>> 五雲宮
51521 >>> 三重宏聖宮
51522 >>> 新店慈天宮
51523 >>> 北台寶凰宮地母廟
51524 >>> 財團法人新北市樹林濟安宮
51526 >>> 五路財神廟
51527 >>> 土城-順天寺
51528 >>> 土城妙濟寺
51529 >>> 龍德寺
51530 >>> 金城朝聖宮
51532 >>> 乙乾宮
51533 >>> 靈德宮
51534 >>> 天靈宮
51535 >>> 定慧寺
51536 >>> 萬人同廟
51537 >>> 清水觀音寺
51539 >>> 幸福廟
51540 >>> 菓林紫竹林觀音寺
51541 >>> 土城順聖宮
51542 >>> 龍泉路慈安宮
51545 >>> 準提精舍
51546 >>> 寂光佛寺
51549 >>> 福林宮
51550 >>> 土城保安宮
51551 >>> 鶯歌 萬善堂
51552 >>> 順天宮
51553 >>> 佛光山桃園講堂
51554 >>> 聖玄堂
51556 >>> 頂埔福德堂
51557 >>> 土城邢天宮
51558 >>> 八里慈惠堂
51559 >>> 玉敕聖母宮
51560 >>> 員仁福德宮
51561 >>> 保安廟
51562 >>> 福安宮
51565 >>> 草漯保障宮
51566 >>> 土城永寧鳳巖宮
51567 >>> 天上山元池仙境
51568 >>> 土城玄法宮
51569 >>> 桃園蘆竹慈母宮(韓國媽)
51570 >>> 土城德安宮
51571 >>> 無極慈善堂
51572 >>> 鎮安宮
51573 >>> 彰化永和堂(土地公廟)
51574 >>> 聚福祠
51576 >>> 乾元宮
51578 >>> 淨律寺
51579 >>> 樹林樹德宮-福德正神
51580 >>> 新北市樹林區慈恩宮
51581 >>> 彭興里重興宮-福德正神
51582 >>> 土城皇天宮
51583 >>> 樹林大同福安宮
51584 >>> 廣福宮
51585 >>> 樹林菩提寺
51586 >>> 保儀宮
51588 >>> 賀聖宮
51589 >>> 鳳山宮
51590 >>> 淡水行天武聖宮
51592 >>> 迦葉寺
51595 >>> 如來寺
51597 >>> 慈慧寺
51598 >>> 慈德寺
51600 >>> 三峽巧聖先師廟
51602 >>> 蓮香寺
51603 >>> 清慈觀音寺
51605 >>> 三峽竹崙 太子保安宮
51606 >>> 福興宮
51607 >>> 安山寺
51609 >>> 三峽濟武宮
51610 >>> 財團法人普天宮
51613 >>> 荷葉仙師廟
51615 >>> 礁溪里福德宮
51616 >>> 土地公(三峽福安宮)
51617 >>> 武聖宮
51618 >>> 福隆宮
51619 >>> 三峽廣靈廟
51621 >>> 元亨堂
51622 >>> 三峽慈龍宮
51624 >>> 三峽壽天宮
51626 >>> 天福道院
51627 >>> 慧悾慈惠堂
51629 >>> 天山靈寶寺 濟公廟
51630 >>> 佛光山金光明寺
51632 >>> 滿願寺
51633 >>> 三峽 紫鳳宮
51634 >>> 新北市三峽區慈聖會
51635 >>> 土地公廟
51637 >>> 鶯歌福德宮
51638 >>> 五母慈鳳宮
51640 >>> 桃園市保順宮馬舍公廟
51643 >>> 靈應六人公
51644 >>> 普世禪寺
51645 >>> 頂街福德宮
51647 >>> 關帝廟
51648 >>> 溪南里福安宮
51649 >>> 道山宮福德正神
51651 >>> 天佛寺
51653 >>> 三峽顯聖堂
51655 >>> 普陀山寺
51658 >>> 東陽宮
51660 >>> 鶯歌天德宮
51662 >>> 三峽珠龍山北斗殿
51663 >>> 三峽慈明壇
51665 >>> 蓮華山華寶寺
51666 >>> 永福宮
51667 >>> 紫竹林觀音寺
51673 >>> 林口永善寺大眾爺廟
51674 >>> 桃園城隍廟（西廟）
51675 >>> 慈善寺
51676 >>> 法界禪寺
51678 >>> 西蓮光明寺
51680 >>> 樹西福德宮
51682 >>> 樹林樹福宮
51683 >>> 潭底福德宮
51684 >>> 樹林彭厝鎮安宮
51685 >>> 樹林南寮福德宮-福德正神
51686 >>> 山佳法照宮
51687 >>> 玉明宮
51688 >>> 涂姑娘廟
51690 >>> 靈師寶殿
51691 >>> 威妙壇
51692 >>> 圳安福德宮
51695 >>> 新北市樹林朝聖宮
51696 >>> 無極慈靜院
51697 >>> 樹林忠興宮-中壇元帥
51699 >>> 三聖宮
51700 >>> 樹林添福宮
51703 >>> 元帥府
51704 >>> 紫竹林觀音堂-收驚、光明燈、油燈、制改
51705 >>> 新莊天護宮
51707 >>> 菩提精進站
51709 >>> 星光夜市-百心月老廟
51710 >>> 龍鳳巖
51711 >>> 德林寺
51713 >>> 五股玄天宮
51714 >>> 新北市忠烈祠
51715 >>> 無極龍鳳宮
51716 >>> 壯圍永鎮廟
51719 >>> 定光佛廟
51720 >>> 正統鹿耳門聖母廟
51723 >>> 崙豐進安府
51724 >>> 雙龍寺
51728 >>> 新林福德宮
51729 >>> 天后宮
51730 >>> 林口區明德宮
51731 >>> 土地公廟 [陳氏宗親會集資]
51734 >>> 土地公(東湖福德宮)
51735 >>> 樂善寺(主祀觀音佛祖)
51736 >>> 東泰宮福德正神
51737 >>> 林口三清道院
51738 >>> 頭湖福德宮
51740 >>> 祥雲精舍
51741 >>> 林口濟聖宮
51744 >>> 林口靈濟宮
51747 >>> 玉旨龍鳳宮
51749 >>> 大牛稠福德宮
51751 >>> 東福宮
51753 >>> 靜心道院
51754 >>> 新北五股陀靈寺-地藏王菩薩
51755 >>> 迴龍寺
51757 >>> 五股奉天宮
51759 >>> 南天財神宮
51760 >>> 石雲寺
51763 >>> 新莊福成宮
51764 >>> 覺明寺
51765 >>> 廟宇
51766 >>> 善導庵
51767 >>> 福營慈惠堂
51768 >>> 新莊中港福德宮
51769 >>> 新莊協天宮
51770 >>> 新莊信安宮-五年千歲
51771 >>> 福德宮
51772 >>> 雙鳳福德宮
51773 >>> 全安宮
51774 >>> 儀天宮
51775 >>> 新莊鎮安宮
51776 >>> 鎮三宮
51777 >>> 集善堂(大墓公)
51778 >>> 慈福宮
51779 >>> 瓊林慶臨宮
51780 >>> 慈鳳宮 媽祖 (天上二聖母)
51781 >>> 福正宮
51782 >>> 新莊順恩宮
51783 >>> 三元玉虛宮
51784 >>> 新莊鎮安廟(古公三王)
51785 >>> 石頭公廟
51786 >>> 三重天后宮
51787 >>> 三重觀世竹山寺
51788 >>> 三重地藏寺
51789 >>> 金蓮山佛祖寺
51790 >>> 普庵宮
51791 >>> 三重興德祠福德正神
51792 >>> 樂越精舍
51793 >>> 護山宮
51794 >>> 普濟寺
51795 >>> 福隆宮
51796 >>> 東昇祠
51797 >>> 三重聖佑宮
51798 >>> 三重嘉天宮
51799 >>> 瑤天宮
51800 >>> 三重力行聖賢宮
51801 >>> 臨水宮
51802 >>> 先天宮
51803 >>> 信安宮
51804 >>> 三重 還願精舍
51805 >>> 三重埔代天府
51806 >>> 玉聖觀音殿
51807 >>> 順安宮
51808 >>> 興協宮
51809 >>> 福音慈惠堂
51810 >>> 無極玄聖殿
51811 >>> 同仁宮
51812 >>> 慈玄慈惠堂
51813 >>> 三重 北極金玄宮
51814 >>> 分子尾街土地公廟
51815 >>> 福來宮
51816 >>> 三重埔玄德宮
51817 >>> 福德宮
51818 >>> 玄雅堂道院
51819 >>> 玄峯慈惠堂
51820 >>> 象王居
51821 >>> 三重普天宮
51825 >>> 無極瑤池宮
51826 >>> 殿母聖山宮
51827 >>> 蘆洲護天宮
51833 >>> 三重城隍廟
51834 >>> 普濟精舍
51835 >>> 蘆洲福安宮
51837 >>> 大甲媽祖三重聖鳳宮
51839 >>> 九龍順天宮
51841 >>> 鶯歌金龍寺
51842 >>> 鶯歌福興宮(鶯歌陶瓷老街土地公廟)
51843 >>> 土地公(南興宮)
51844 >>> 普濟寺
51845 >>> 慧覺唸佛堂
51846 >>> 靈芝慈惠堂
51847 >>> 鶯歌鎮湖宮
51848 >>> 永安宮
51849 >>> 齊善寺
51850 >>> 吉德宮
51851 >>> 鶯歌北聖院代天府
51852 >>> 福安宮
51853 >>> 鶯歌受安宮
51854 >>> 聖鶯宮
51855 >>> 土地公廟
51856 >>> 心德佛堂
51859 >>> 大願禪寺
51860 >>> 大林里豐福宮 (土地公廟)
51861 >>> 鶯歌龍德宮
51862 >>> 福隆宮
51863 >>> 鶯歌玄受宮
51864 >>> 宏善寺
51865 >>> 雲盟宮 (土地公廟)
51867 >>> 龜山無極玉德寺
51868 >>> 福德祠
51869 >>> 中正宮
51870 >>> 圓光寺桃園行苑
51871 >>> 八德 廣行宮
51872 >>> 惠隆宮
51873 >>> 大林福德宮
51874 >>> 桃園媽祖堂
51875 >>> 覺海寺
51876 >>> 新北鶯歌永福宮
51877 >>> 行天府
51878 >>> 桃園一炁無極甘露寺
51879 >>> 財團法人台灣省桃園縣仁德宮
51880 >>> 佛濟寺
51881 >>> 八德指玄宮孚佑帝君
51882 >>> 社團法人台灣法身寺禪修協會（桃園分院）
51883 >>> 中庒福德宮
51885 >>> 鳳鳴福德正神 土地公
51887 >>> 財團法人桃園市大樹林天后宮
51888 >>> 宋天宮
51889 >>> 德修宮
51890 >>> 明倫三聖宮
51891 >>> 東福宮
51892 >>> 桃園護國宮太子廟
51893 >>> 土地公(玉山宮)
51894 >>> 福豐宮
51895 >>> 東昇福德祠
51896 >>> 財團法人桃園鎮撫宮
51897 >>> 桃園八德三清宮(五路財神廟)
51898 >>> 八德永興宮五路財神廟
51899 >>> 土地公(延德宮)
51900 >>> 朝陽宮
51901 >>> 興福宮
51902 >>> 壽山福德祠
51903 >>> 永安宮
51904 >>> 龜山同福宮
51905 >>> 土地公(明德宮)
51906 >>> 統天宮
51907 >>> 土地公(十五街莊福德宮)
51908 >>> 桃園林森福德祠
51910 >>> 佛教栴曇精舍
51911 >>> วัดเถาหยวนเจริญสุข 瓦桃園；泰國精舍
51912 >>> 土地公(中福宮)
51913 >>> 國強宮
51914 >>> 新社鎮安廟
51915 >>> 南天宮金媽祖
51916 >>> 帝君廟(聖天宮)
51917 >>> 永惠廟-開漳聖王
51918 >>> 蘆洲靈天宮
51919 >>> 蘆洲保佑宮
51920 >>> 臺北蘆洲奉安宮五年千歲
51921 >>> 蘆洲福德宮
51922 >>> 灰瑤福壽宮
51923 >>> 三角頭五福宮
51925 >>> 蘆洲奉旨宮
51926 >>> 蘆洲順天府
51927 >>> 蘆洲海巡鎮北宮
51928 >>> 洲子芳洲祠
51931 >>> 五股 蓮雲寺
51932 >>> 觀音山靜修寺
51933 >>> 五股聖天宮
51935 >>> 五股順天府
51936 >>> 裕昌宮
51937 >>> 朝天府
51939 >>> 海龍宮
51940 >>> 新北五股孝義路百姓公廟
51941 >>> 助順將軍廟
51942 >>> 更寮福安宮
51945 >>> 外寮五德宮
51946 >>> 五股代天府
51947 >>> 觀音山聖元宮
51949 >>> 集福宮
51950 >>> 西方精舍
51951 >>> 德林寺靈山七寶塔
51952 >>> 興珍宮
51953 >>> 聚福宮
51954 >>> 代天府
51955 >>> 山安宮
51957 >>> 河溝碧雲巖
51958 >>> 新北武盛宮-北巡關聖會
51959 >>> 朝聖宮
51960 >>> 聖母宮
51961 >>> 紫華聖雲宮
51962 >>> 玉清宮
51963 >>> 無極靈山台
51964 >>> 中壢仁海宮(新街廟)
51965 >>> 圓光禪寺
51966 >>> 慈善寺管理委員會
51967 >>> 中壢三教紫雲宮
51968 >>> 中壢玄天宮大悲殿
51969 >>> 中壢慈惠堂
51970 >>> 永平禪寺
51971 >>> 善果林淨土寺
51972 >>> 中壢許願神廟
51973 >>> 大雲碧仙寺
51974 >>> 廣天寺
51975 >>> 元化院
51976 >>> 中壢玉尊宮(天公廟)
51977 >>> 齊善寺
51978 >>> 內壢福海宮
51979 >>> 宏明寺(佛光念佛會)
51980 >>> 青埔青昇宮
51981 >>> 中壢天德宮
51983 >>> 大雲合聖宮
51984 >>> 內壢聖福宮
51985 >>> 中壢興元宮 三官天帝廟
51986 >>> 中壢大崙崇德宮
51988 >>> 土地公廟
51989 >>> 聖天宮
51992 >>> 土地公(桃園鴻福宮)
51993 >>> 天德堂
51994 >>> 圓光文教弘化館
51995 >>> 福德正神
51996 >>> 中壢泰廟，瓦中壢
51997 >>> 普忠里福德祠
51998 >>> 中壢永福宮
52000 >>> 中壢四面佛
52001 >>> 圓光力果講堂
52002 >>> 內壢天元壇
52003 >>> 義士堂
52004 >>> 土地公(白馬莊福德祠)
52005 >>> 德林寺
52006 >>> 忠義祠（河南伯公）
52007 >>> 土地公(成功里福德祠)
52010 >>> 土地公廟
52011 >>> 土地公(大圳頭福德宮)
52012 >>> 土地公(北門福德祠)
52013 >>> 【三澤宮】福德正神
52014 >>> 內壢保安宮
52015 >>> 福明宮
52016 >>> 土地公廟
52017 >>> 土地公(福州二街)
52018 >>> 太玄宮
52019 >>> 中壢慈雲普渡宮
52020 >>> 八德三元宮
52021 >>> 桃園金剛禪寺
52022 >>> 圓光佛學院校本部天王殿
52023 >>> 桃園鴻撫宮-廣澤尊王
52024 >>> 平鎮褒忠祠
52026 >>> 土地公(圓湖伯公)
52027 >>> 土地公(興和里福德祠)
52028 >>> 土地公(中壢工業區服務中心後)
52029 >>> 土地公(松樹腳福德祠)
52030 >>> 今日新村福德祠
52031 >>> 寶蓮寺
52032 >>> 朝明宮
52035 >>> 法鼓山泰山共修處
52039 >>> 泰山天妙宮
52041 >>> 瑤池顯化宮
52042 >>> 紫雲巖慈德宮
52044 >>> 泰山玉明宮
52045 >>> 頭前安國宮劉府元帥
52046 >>> 俊賢宮
52050 >>> 慈刑宮 五府千歲
52051 >>> 泰山中港南路福德宮
52054 >>> 新莊四面佛
52055 >>> 新莊幸安宮
52056 >>> 山莊鎮安府
52057 >>> 坪頂大湖福德宮
52058 >>> 港口宮
52059 >>> 保安宮
52061 >>> 新莊中港厝福德祠
52062 >>> 雲山巖
52063 >>> 寶覺禪寺
52066 >>> 普蓮寺
52068 >>> 淡水正興宮
52070 >>> 淡水宏龍宮華陀廟
52072 >>> 淡水真武廟
52073 >>> 淡水圓融精舍
52074 >>> 和衷宮
52075 >>> 金福宮
52077 >>> 淡水淨宗學會 一修佛寺
52078 >>> 米市 福德宮
52080 >>> 油車里福德宮
52081 >>> 無極真元天壇
52084 >>> 淡水玉皇九天宮：即日起開放參拜
52085 >>> 何男潘女地基主古廟
52087 >>> 淡水 玄真宮
52089 >>> 淡水【平安宮】
52091 >>> 玄聖宮
52094 >>> 中華民國十方學舍功德協會
52097 >>> 米倉觀音佛祖廟
52098 >>> 八里大營公廟
52102 >>> 義山【福德宮】
52104 >>> 淡水新興福德宮
52105 >>> 唯心聖教淡水道場
52107 >>> 興建宮
52111 >>> 三清道祖
52114 >>> 龍潭卍聖寺
52115 >>> 桃園龍潭南天宮
52116 >>> 金山寺
52117 >>> 崑崙仙山太極殿
52118 >>> 明行寺
52119 >>> 龍潭永福宮
52121 >>> 湧光禪寺
52122 >>> 來恩佛寺
52123 >>> 銅鑼圈三元宮
52124 >>> 三官宮
52125 >>> 下街伯公祠
52126 >>> 龍潭慈惠堂
52127 >>> 三和社區三元宮
52128 >>> 龍潭北玄宮財神廟
52129 >>> 永和宮
52130 >>> 慈恩堂(地母廟)
52132 >>> 銅鑼圈法靈宮王公廟
52133 >>> 報恩宮新廟
52134 >>> 普南宮
52136 >>> 中九龍福德宮
52137 >>> 石門報恩宮山財神
52138 >>> 三林里三元宮管理委員會
52139 >>> 七十三公
