 編號		店家名稱
53322 >>> 太平慈蓮堂
53323 >>> 台中市太平區新坪里福德正神祠
53325 >>> 太平北極殿
53335 >>> 立仁福德祠
53340 >>> 太清宮
53341 >>> 鎮安宮
53342 >>> 白沙屯拱天宮
53355 >>> 瑞井里福德祠
53359 >>> 順天宮
53362 >>> 蓮山盧文巖觀世音廟
53364 >>> 慈悟寺
53366 >>> 霧峰龍德宮
53374 >>> 聖賢宮
53376 >>> 坑口 正義宮 包公廟
53377 >>> 峰谷社區 土地公廟
53385 >>> 霧峰巧聖仙師廟
53386 >>> 吳厝庄福成宮
53387 >>> 福德祠
53388 >>> 霧峰南柳王厝福德祠
53389 >>> 慈恩禪寺
53393 >>> 峰谷惠恩宮
53396 >>> 妙音堂
53397 >>> 霧峰朝安宮
53398 >>> 尖後福德宮
53403 >>> 台灣九鳳山天鳳宮九天玄女總廟
53405 >>> 佑福宮
53409 >>> 地藏庵
53413 >>> 法鼓山德華寺
53414 >>> 雷鋒寺
53416 >>> 北勢里龍泉宮
53417 >>> 柳樹湳庄福德宮
53421 >>> 玄奘寺
53423 >>> 修果寺
53424 >>> 慈雲寺
53427 >>> 聖龍宮
53430 >>> 南鯤鯓代天府
53431 >>> 宏覺寺
53441 >>> 東勢龍珠寺
53442 >>> 石角庄王爺公廟
53446 >>> 埤頭山游屋天公廟
53457 >>> 民安宮
53458 >>> 南片莊米粉寮樂善祠
53459 >>> 石角庄南將寮
53460 >>> 中坑坪伯公祠
53462 >>> 石角庄劉屋田頭伯公祠
53463 >>> 民誠宮
53464 >>> 順天宮
53465 >>> 埤頭山莊藤東坑伯公祠
53467 >>> 石圍墻庄長庚橋頭伯公祠
53468 >>> 石圍墻庄牛路巷伯公祠
53469 >>> 石忠宮天上聖母
53470 >>> 石圍墻庄樟樹欄坑伯公祠
53471 >>> 埤頭山莊頂埔伯公祠
53472 >>> 埤頭山莊圳頭伯公祠
53474 >>> 慶安宮
53477 >>> 保安宮
53484 >>> 鎮安宮國姓爺
53485 >>> 大眾爺廟
53487 >>> 明善寺(MBSC國姓禪修中心) - 內觀禪修、正念禪修、智慧禪
53490 >>> 慈善宮
53497 >>> 玄真堂
53501 >>> 建德寺地母廟
53502 >>> 靈洞宮
53504 >>> 協靈宮
53505 >>> 仙山(先天)無極皇嬤宮-五母會靈總殿
53508 >>> 寶月宮
53510 >>> 龍興宮
53511 >>> 海通寺
53512 >>> 廣澤宮
53513 >>> 大雅朝聖宮
53515 >>> 福德公廟
53521 >>> 土地公廟
53524 >>> 西寶村福德祠
53528 >>> 四德里福德祠
53529 >>> 橫山福德祠
53534 >>> 台中大雅慈母宮
53538 >>> 聖德宮
53541 >>> 文雅里福德祠
53543 >>> 遊明宮-關聖帝君
53546 >>> 玉清宮
53549 >>> 碧蓮寺
53556 >>> 台中市潭子區大豐里福德正神廟
53563 >>> 下潭底福德祠
53564 >>> 慈心堂
53567 >>> 台中潭子"紫雲宮"
53569 >>> 新娘廟
53572 >>> 霹靂山神廟
53577 >>> 義虎堂
53578 >>> 廣聖宮
53582 >>> 石岡村福龍祠
53584 >>> 鐵砧山國姓廟延平郡王
53590 >>> 大眾爺廟
53604 >>> 藍田寺
53608 >>> 進興廟
53609 >>> 苑裡鎮廖府先生廟
53610 >>> 九華山大興善寺
53611 >>> 龍泉岩清水祖師廟
53614 >>> 紅圳頭義民祠
53616 >>> 神岡義民廟
53622 >>> 石神廟
53624 >>> 大社岸興宮
53628 >>> 神岡溪頭福德祠
53629 >>> 三官大帝
53632 >>> 智禪寺
53635 >>> 三清三元宮貝殼廟
53636 >>> 崇善堂
53641 >>> 慈法巖
53649 >>> 寶天宮
53656 >>> 清水八仙宮
53658 >>> 保安清宮
53661 >>> 開山宮
53662 >>> 聖文宮
53663 >>> 游三宮
53670 >>> 清水月老廟
53672 >>> 福德祠文化樓
53673 >>> 游三宮管理委員會
53675 >>> 清水 法祥堂
53677 >>> 清水區 聖王宮
53680 >>> 慶安宮
53685 >>> 福德正神
53689 >>> 進化宮
53691 >>> 順天宮
53701 >>> 金天宮
53715 >>> 觀音寺
53720 >>> 護安宮
53726 >>> 龍鳳寺
53728 >>> 土地公
53730 >>> 玄興宮
53734 >>> 台中市沙鹿區晉江里保安宮福德祠
53738 >>> 金母宮
53744 >>> 伸港伸慶宮
53745 >>> 鹿港福靈宮
53749 >>> 開臺聖王廟
53750 >>> 義竹慈化寺
53751 >>> 金星石鎖
53752 >>> 德興村南眉永安宮
53753 >>> 福利宮
53754 >>> 萬興宮
53755 >>> 德興石頭公
53757 >>> 三合禪院
53758 >>> 大鵬山上清宮
53760 >>> 南翁福德祠
53761 >>> 豐原慈后宮
53764 >>> 九房里廣興宮
53768 >>> 廣福福德祠
53771 >>> 苗栗縣法臨寺
53772 >>> 半天岩紫雲寺
53774 >>> 幸天宮
53783 >>> 茄投保安宮
53790 >>> 龍井龍福太子宮-太子爺
53791 >>> 德雲寺
53792 >>> 苑裡巧聖先師廟
53793 >>> 二林新興宮清水祖師廟
53794 >>> 聖仙宮
53796 >>> 北汕保安宮
53802 >>> 廣元宮
53805 >>> 甲安宮
53806 >>> 大安鄉聖安宮
53807 >>> 南安宮
53809 >>> 大安伏虎堂
53810 >>> 大安宮
53812 >>> 接天禪寺
53814 >>> 新化區山腳里三元帥廟
53815 >>> 保生大帝廟
53816 >>> 新化禪林寺
53819 >>> 新化崙頂 無極九濟寺
53820 >>> 藥師精舍
53821 >>> 佛顓寺
53824 >>> 新化金龍山慈惠堂
53825 >>> 普賢院
53826 >>> 聖母宮
53827 >>> 新化道院
53828 >>> 慈天宮
53830 >>> 西湖靈隱寺
53831 >>> 心佛寺
53832 >>> 清華宮
53833 >>> 新化北極殿/新化上帝廟
53834 >>> 靜林禪寺
53835 >>> 靖安宮
53836 >>> 台南市新化區同義宮
53837 >>> 知義天后宮天上聖母
53838 >>> 合興宮
53839 >>> 那拔林清水宮
53840 >>> 慈天宮
53842 >>> 佛聖寺
53843 >>> 慈蓮寺
53844 >>> 金光山厚德紫竹寺
53845 >>> 青巖山善隱寺
53846 >>> 噶瑪噶居寺
53847 >>> 朝聖寺
53848 >>> 無極天虛宮龍行寺
53849 >>> 千僧寺
53850 >>> 佛音寺
53851 >>> 左鎮睦光三官大帝廟
53852 >>> 佛頂山朝聖寺 法寂禪林
53853 >>> 潮音寺
53854 >>> 慈蓮寺
53855 >>> 左鎮朝天宮
53856 >>> 大光明寺
53857 >>> 復興宮
53858 >>> 保中宮
53859 >>> 福恩宮
53868 >>> 慎德堂
53886 >>> 三郊營仔腳朝興宮溫陵廟
53949 >>> 妙善寺
53953 >>> 台南市武廟管理委員會
53954 >>> 西靈佛堂
53955 >>> 白河大仙寺
53958 >>> 火山碧雲寺
53960 >>> 正法禪寺
53962 >>> 法鼓山台南分院
53970 >>> 麻豆代天府
53973 >>> 龍崎文衡殿
53975 >>> 觀音廟
53977 >>> 清水寺
53978 >>> 萬善堂
53979 >>> 佳里鎮震興宮
53980 >>> 感恩精舍
53981 >>> 內門南海紫竹寺
53982 >>> 麻豆代天府十八層地獄
53983 >>> 慶濟宮
53985 >>> 鹽水區麻油寮慶華宮
53988 >>> 三清宮
54028 >>> 三聖宮
54029 >>> 淨土寺
54051 >>> 三元宮慈皇寺
54053 >>> 朝南宮管理委員會
54058 >>> 佛乘寺
54063 >>> 金佛寺
54064 >>> 湧泉禪寺
54067 >>> 普陀山觀音寺
54068 >>> 大圓滿廟
54072 >>> 龍崎天元宮
54073 >>> 忠義廟
54074 >>> 臺南龍山寺
54076 >>> 楠西浩然寺
54077 >>> 明德堂
54078 >>> 樺林園慈啟寺
54080 >>> 普陀山白衣道場
54081 >>> 興隆寺
54082 >>> 三山國王廟
54083 >>> 東原崎腳子龍廟
54085 >>> 臺南市左鎮帝王宮
54086 >>> 法蓮寺
54088 >>> 雲山寺
54089 >>> 寶林寺
54090 >>> 元帥宮
54091 >>> 王爺宮廟
54093 >>> 忠義公廟
54094 >>> 二鎮護安宮
54095 >>> 東山岩坑碧蓮寺
54096 >>> 龍興宮
54097 >>> 仙公廟孚佑宮
54098 >>> 太子宮
54099 >>> 萬佛寺
54100 >>> 佛龍宮
54101 >>> 太辰宮通靈問事
54102 >>> 台南新營太子宮
54104 >>> 將軍巷口天上明世宮-太乙真人
54105 >>> 白河金府帝爺廟
54106 >>> 驪山老母宮
54107 >>> 加輦邦永安宮石府千歲
54108 >>> 泰安宮
54109 >>> 頂山代天府
54110 >>> 天馬山敬皇宮
54111 >>> 三寮灣東隆宮
54112 >>> 青鯤鯓朝天宮
54113 >>> 苓仔寮保濟宮
54115 >>> 新興宮
54116 >>> 聖佛宮
54117 >>> 紫雲殿仙祖廟
54122 >>> 中洲明聖殿
54123 >>> 內門順賢宮
54124 >>> 大豐府
54125 >>> 學甲玉京觀
54126 >>> 楠西觀音寺
54127 >>> 楠西大德寺
54128 >>> 紫竹山大德寺
54129 >>> 平安寺
54130 >>> 德山寺
54132 >>> 龍音禪寺
54135 >>> 代天巡按三王府-龍賢寺
54136 >>> 楠西證覺寺
54137 >>> 台南市楠西區神農殿
54138 >>> 寺法華蓮寺(法華精舍)
54139 >>> 龜丹隱龍寺
54140 >>> 然雅精舍(萬佛寺然雅園區)
54141 >>> 楠西龜丹石造土地公廟
54142 >>> 玉湖淨苑
54143 >>> 伍龍殿
54144 >>> 楠西 東福宮
54145 >>> 南聖慈惠堂
54146 >>> 開明寺
54147 >>> 無極瑤池武聖宮
54148 >>> 明泉寺
54149 >>> 飯包山福德祠(土地公廟)
54151 >>> 九龍山聖德宮
54152 >>> 龜丹真天子開王殿
54153 >>> 蜜婆穴關帝爺廟
54154 >>> 天濟宮
54156 >>> 台灣佛教法性寶林協會
54157 >>> 芒仔芒圓通寺(觀音佛祖)
54158 >>> 字新仙宮
54166 >>> 城隍祠
54167 >>> 靈雲壇
54173 >>> 朝天宮代安府
54198 >>> 慈德禪寺
54199 >>> 海寮普陀寺
54208 >>> 珠光寺
54209 >>> 六甲赤山龍潭寺
54210 >>> 南海普陀寺
54211 >>> 金宗禪寺
54215 >>> 五峯山龍湖寺觀音佛祖
54216 >>> 北頭龍虎寺
54222 >>> 鹽水日月山慈德禪寺
54224 >>> 信行禪寺
54226 >>> 佛光普照寺
54228 >>> 開靈宮
54229 >>> 妙蓮寺
54230 >>> 麻豆淨靈寺
54231 >>> 興一聖堂
54232 >>> 玉清府
54234 >>> 東池宮
54235 >>> 北平村太子宮
54236 >>> 諦願寺
54238 >>> 西庄惠安宮
54239 >>> 玉井層林三官大帝廟
54241 >>> 永興宮
54249 >>> 道德院
54250 >>> 雷恩行宮
54251 >>> 頂山宮
54260 >>> 南極殿
54272 >>> 社團法人台南市噶瑪噶居戒癮協進會
54274 >>> 淨國寺
54286 >>> 媽廟亭
54288 >>> 二甲代天府
54289 >>> 平安宮
54292 >>> 歸仁媽祖廳
54298 >>> 敦源聖廟
54300 >>> 天聖道院
54302 >>> 修元淨佛院
54303 >>> 溪埔寮北極殿
54306 >>> 吾主爺廟
54307 >>> 天一堂南極仙翁
54308 >>> 元皇宮
54312 >>> 岩晃寺
54314 >>> 崙頂里福德祠
54315 >>> 彌德堂
54322 >>> 五聖宮
54324 >>> 華嚴禪寺
54326 >>> 瑤池王母宮
54330 >>> 明聖宮
54331 >>> 台南市關廟區山西里過坑仔玄武壇
54332 >>> 蚶西港開仙宮
54334 >>> 大將公廟
54335 >>> 善德寺
54336 >>> 三甲三爺宮
54338 >>> 道源精舍
54339 >>> 普濟宮
54341 >>> 竹橋七十二份慶善宮
54348 >>> 九龍無極殿
54350 >>> 崎腳子龍廟
54351 >>> 太康里雲霄太子殿
54352 >>> 開仙真宮
54353 >>> 旌忠廟
54356 >>> 本善寺（善行寺蓮光寶塔）
54357 >>> 妙德禪寺
54358 >>> 台南市龍崎區龍湖宮
54359 >>> 七甲里 社區活動中心
54361 >>> 雲宮
54364 >>> 惠安宮
54377 >>> 開天宮
54383 >>> 玉天宮
54387 >>> 蕭德堂
54389 >>> 妙法講堂
54391 >>> 清水寺管理委員會
54401 >>> 觀音堂
54402 >>> 大社北極壇
54403 >>> 九龍宮
54404 >>> 紫分宮
54406 >>> 東山竹林寺
54407 >>> 小南海普陀寺
54409 >>> 萬聖宮(濟公廟)
54411 >>> 四草鎮山元帥廟
54418 >>> 佛光山台南福國寺
54426 >>> 保慈宮
54427 >>> 鹿耳門鎮門宮
54437 >>> 同慶宮-台江媽祖
54440 >>> 慈聖宮
54443 >>> 溪埔寮安溪宮
54446 >>> 伍百戶慈雲宮
54448 >>> 小新里三代祖師廟
54449 >>> 鎮山宮
54450 >>> 麻豆永淨寺
54451 >>> 福安宮
54452 >>> 福德宮
54453 >>> 伽藍廟
54454 >>> 北門嶼永隆宮-溫府千歲
54456 >>> 白河區慈竹寺
54457 >>> 台南市東山區木柵代天宮
54458 >>> 赤中寺
54459 >>> 糞箕科靈山寺女媧宮
54460 >>> 連表代進宮
54461 >>> 中軍府
54462 >>> 紫竹寺
54463 >>> 廣嚴寺
54464 >>> 清泉寺
54465 >>> 代天府
54466 >>> 圓法寺
54467 >>> 林天宮
54468 >>> 清水壇
54470 >>> 獅頭山福德祠
54472 >>> 龍船窩觀音佛祖大佛
54474 >>> 妙賢精舍
54475 >>> 大明寺
54476 >>> 牛埔清水寺
54498 >>> 慈善寺
54501 >>> 祥光禪寺
54502 >>> 大內竹湖奉天寺
54503 >>> 老古石境和善堂
54506 >>> 南化天后宮
54507 >>> 天后宮
54509 >>> 大匏崙北極殿
54511 >>> 金安宮
54512 >>> 安定蘇厝第一代天府真護宮
54517 >>> 玉仙宮
54519 >>> 後港天后宮
54521 >>> 宇宙光普音寺
54522 >>> 台南市白河區新厝仔武聖殿
54523 >>> 下山腳玉天宮
54524 >>> 灰瑤港玉旨宮
54526 >>> 三岳堂
54527 >>> 普護宮
54528 >>> 聖安宮
54530 >>> 永昌宮
54531 >>> 禪一寺
54532 >>> 佳里三五甲鎮山宮
54533 >>> 報恩禪寺
54536 >>> 佳化里代天宮
54540 >>> 佳里區外渡頭中社厚德宮
54541 >>> 鎮安宮
54543 >>> 塭內蚶寮永昌宮
54544 >>> 溪洲永興宮
54545 >>> 蚶寮福安宮
54546 >>> 佳里廣安宮
54547 >>> 佳里區蘇厝寮寶興宮
54550 >>> 第九角頂廍永安宮
54551 >>> 應元宮
54552 >>> 聖天宮寺（南化）
54553 >>> 南化無極聖安宮
54554 >>> 北寮金山寺
54555 >>> 財團法人密宗山大圓滿廟
54556 >>> 法雲寺
54557 >>> 青山宮
54558 >>> 西埔清水寺
54559 >>> 北平里七苓媽祖宮
54560 >>> 小崙里北庄仔白山寺
54561 >>> 玉山鳳山寺廣澤尊王
54562 >>> 玉山聖王宮
54563 >>> 北寮龍鳳宮
54564 >>> 財團法人密宗山大圓滿廟
54565 >>> 南化修善道院
54566 >>> 紫行宮
54567 >>> 茅埔太子宮中壇元帥
54568 >>> 南化竹圍清水宮
54569 >>> 洛水神龜
54570 >>> 開聖宮
54571 >>> 未天宮
54573 >>> 小崙里 南興宮
54574 >>> 烏山頭太子廟
54576 >>> 茄拔天后宮
54579 >>> 新化區武安宮
54580 >>> 無極慈聖母元宮
54581 >>> 聖保宮
54582 >>> 保安宮樹王公廟
54583 >>> 鐵線橋通濟宮
54584 >>> 龍山寺
54585 >>> 天地堂
54586 >>> 興安宮
54587 >>> 白河九天宮
54588 >>> 三龍宮
54589 >>> 麻豆慈孝宮
54590 >>> 麻豆關帝廟文衡殿
54591 >>> 麻豆口保安宮
54592 >>> 麻豆護安宮
54593 >>> 潮音寺
54594 >>> 保濟寺
54595 >>> 小埤頭普庵寺
54596 >>> 南勢保安宮
54597 >>> 麻豆安業地藏庵地藏菩薩
54600 >>> 臺南市麻豆區安西里北極殿
54601 >>> 潭墘慈孝宮
54602 >>> 【陳林公廟】
54603 >>> 麻豆番子寮朝天宮
54604 >>> 小埤里普天宮
54605 >>> 麻豆三元宮三元真君尪祖廟
54606 >>> 麻豆海埔池王府
54607 >>> 慶安宮
54608 >>> 麻豆太子宮
54609 >>> 玉清府
54610 >>> 埤頭永安宮吳府千歲三王廟
54611 >>> 西廍永安宮周府千歲
54612 >>> 北勢寮三洽宮南海佛祖
54613 >>> 姓陳寮保玄宮
54614 >>> 五塊厝北極殿
54615 >>> 大山腳石安宮
54616 >>> 謝正宮
54617 >>> 普何宮
54619 >>> 安東里四六廍正安宮
54620 >>> 慧光佛堂
54621 >>> 方厝寮永安宮周府千歲
54623 >>> 西寮代天府
54624 >>> 什字路太子宮
54625 >>> 中安宮
54626 >>> 埤頭北玄宮北極玄天上帝
54629 >>> 麻豆龍泉巖
54630 >>> 田寮天后宮
54631 >>> 台南玄空寺
54633 >>> 金山巖
54634 >>> 磚仔井清水殿
54635 >>> 茅港尾觀音寺
54636 >>> 謝府元帥
54637 >>> 興善寺
54638 >>> 慶福宮
54639 >>> 麻豆寮慈惠堂
54640 >>> 紫雲寺
54641 >>> 玉井忠烈廟
54642 >>> 台南市台南市玉井區虎頭山金華寺
54643 >>> 沙仔田新天王殿
54645 >>> 振安宮
54646 >>> 朝鳯宮
54647 >>> 三和太子廟
54649 >>> 竹圍北極殿
54650 >>> 北極殿
54651 >>> 慎德堂
54652 >>> 忠信聖道院
54653 >>> 圓慈禪寺
54655 >>> 福德祠
54656 >>> 玉井天后宮
54658 >>> 代天府
54659 >>> 玉井層林竹圍天后宮
54660 >>> 南化靈山九天宮
54661 >>> 太子廟
54662 >>> 牛稠埔聖母廟
54663 >>> 南海觀音亭
54664 >>> 法興寺
54665 >>> 妙蓮寺
54666 >>> 二鎮菩薩寺
54669 >>> 慈慧寺
54671 >>> 東山靈山寺
54672 >>> 般若寺
54674 >>> 農淨寺
54675 >>> 靈昭宮
54676 >>> 新市區大社里東勢北極殿
54677 >>> 竹門寺廟
54678 >>> 定安宮（董元帥公）
54679 >>> 朝元寺
54680 >>> 山河巖
54682 >>> 古嚴寺
54684 >>> 普照宮
54686 >>> 中洲 仁德北極殿
54689 >>> 七股龍山宮
54698 >>> 土庫天后宮
54700 >>> 鳳三娘廟
54701 >>> 凹仔西安宮
54707 >>> 仁德五華宮
54714 >>> 光德寺
54717 >>> 三官府
54721 >>> 下湖關帝廟管理委員會
54726 >>> 玄天上帝壇
54727 >>> 福德祠
54728 >>> 應公祠
54731 >>> 觀音寺
54732 >>> 玄九宮
54733 >>> 德林精舍
54734 >>> 紫仙寺
54735 >>> 三奶宮
54737 >>> 普濟寺
54740 >>> 峰月宮
54741 >>> 港後村北極殿
54742 >>> 保安宮
54743 >>> 石子瀨天后宮
54745 >>> 官田慈聖宮
54746 >>> 慈航雷藏寺
54747 >>> 法緣寺
54748 >>> 聖德宮
54749 >>> 二鎮田厝角慈明寺
54750 >>> 二鎮觀音寺
54751 >>> 湧泉寺
54752 >>> 社子里鎮安宮
54753 >>> 新中府天宮
54754 >>> 拔林慈安宮
54755 >>> 慈聖宮
54757 >>> 渡頭北極殿
54758 >>> 雙鳳宮
54760 >>> 南廍福安宮
54762 >>> 台南官田龍天府
54764 >>> 七甲龍湖代天府管理委員會
54766 >>> 坐駕裡佛祖廟
54767 >>> 觀音廟
54771 >>> 下橋頭朝安宮
54772 >>> 石仔瀨保安宮
54773 >>> 善化牛庄元興堂
54774 >>> 土虱堀聖興宮
54775 >>> 慈善寺
54776 >>> 武安宮
54777 >>> 善化六分寮德禪寺
54778 >>> 佛天宮
54779 >>> 臺南市麻豆區清水殿
54781 >>> 大屯寮泰稜宮
54782 >>> 龍鳳宮
54783 >>> 北仔店清水宮
54784 >>> 慈慧堂
54786 >>> 帝君救世壇
54787 >>> 弘興宮
54788 >>> 關子嶺慈雲宮
54789 >>> 清水祖師廟
54790 >>> 麻豆社子天后宮
54792 >>> 善化田寮文武宮
54793 >>> 三舍保濟殿
54794 >>> 什乃代天宮
54795 >>> 善化六分寮（福德祠）福德正神
54796 >>> 雙龍宮
54797 >>> 台南市後壁區安溪寮福安寺
54798 >>> 三公府
54799 >>> 侯伯三恩府
54800 >>> 萬聖公廟
54801 >>> 萬靈公廟
54802 >>> 顯濟宮
54803 >>> 上茄苳萬平公廟
54804 >>> 永安堂
54805 >>> 下茄苳湄洲祖廟天妃宮
54806 >>> 土溝代天府
54807 >>> 朝天宮
54808 >>> 靈殿宮
54809 >>> 後壁菁寮德馨宮
54810 >>> 烏林鎮武宮
54811 >>> 鎮安堂
54812 >>> 崁頂勸善堂
54813 >>> 漯仔慧禪宮
54814 >>> 玄天上帝廟
54815 >>> 萬聖爺公廟
54816 >>> 土地公廟
54817 >>> 開天府
54818 >>> 代天府
54819 >>> 寒山寺
54820 >>> 營尾大眾爺公廟
54821 >>> 北極殿
54822 >>> 淨福佛寺
54824 >>> 開天府管理委員會
54825 >>> 仰安堂
54826 >>> 烏樹林代天府
54827 >>> 竹仔腳聖玄宮
54828 >>> 大路墘太子壇
54829 >>> 和安宮
54830 >>> 白沙屯隴西府
54831 >>> 舉人公廟
54832 >>> 土安宮
54833 >>> 土溝天三宮
54834 >>> 崩埤聖安堂
54835 >>> 重興宮
54836 >>> 重興宮
54837 >>> 頂窩永威靈殿
54838 >>> 火王爺廟
54840 >>> 鎮福宮
54841 >>> 蚵寮保安宮
54843 >>> 佛聖壇
54844 >>> 玉旨 碧雲寺
54845 >>> 保天宮
54846 >>> 本將軍前大士殿
54847 >>> 西港保安宮
54848 >>> 北極殿
54849 >>> 澤安宮
54850 >>> 八份姑媽宮
54851 >>> 八份天聖宮
54852 >>> 三合寮三安宮
54853 >>> 聖帝宮
54854 >>> 東溪埔寮福安宮
54855 >>> 新港[天后宮]水牛陣
54856 >>> 檨仔林鳳安宮
54857 >>> 烏竹林廣慈宮
54858 >>> 下面厝 慈聖宮
54859 >>> 七股竹仔港麻豆寮南平社德安宮
54860 >>> 營西里阿彌陀佛碑
54861 >>> 士連祖紀念館
54862 >>> 福安宮
54863 >>> 大竹林汾陽殿
54864 >>> 佳里青龍宮
54865 >>> 中港廣興宮
54867 >>> 西王金鑾殿
54868 >>> 安定區蘇厝長興宮
54869 >>> 新寮新安宮
54871 >>> 秀祐里舉人公廟官方網站
54872 >>> 看坪福安宮
54873 >>> 意慈宮
54874 >>> 保安宮
54875 >>> 保生大帝
54876 >>> 修德寺
54877 >>> 七股寮九龍宮
54878 >>> 文昌殿
54879 >>> 台潭龍安宮
54880 >>> 天后宮
54881 >>> 龍德宮
54882 >>> 城內里水師寮天南宮
54883 >>> 後港西唐安宮
54884 >>> 七股看坪股尾境安宮
54885 >>> 十份里聖護宮
54886 >>> 西興宮
54887 >>> 正王府
54888 >>> 聖母宮
54889 >>> 祐王堂
54890 >>> 將軍廟
54891 >>> 南聖宮
54892 >>> 十份里新吉庄唐明殿
54893 >>> 九股仔鎮海將軍宮
54895 >>> 靈母宮
54896 >>> 天德宮天官武財神廟
54897 >>> 竹仔港[德安宮]-金獅陣
54898 >>> 樹子脚玉勅寶安宮代天府
54899 >>> 篤加玉敕文衡殿
54900 >>> 土地公(正德廟)
54901 >>> 竹橋城隍廟
54902 >>> 永吉里吉安宮
54903 >>> 頂義合保安宮
54904 >>> 金信德
54905 >>> 篤加福德祠
54906 >>> 青鯤鯓朝天宮大廟
54907 >>> 吉安宮
54908 >>> 將軍區三吉里吉安宮
54909 >>> 七股市場南千宮管理委員會
54910 >>> 慶雲宮
54911 >>> 聖帝殿
54913 >>> 大崗山超峰寺
54914 >>> 南化 神農殿
54920 >>> 果毅後堡鎮西宮
54935 >>> 善音寺
54937 >>> 杭內觀音寺
54938 >>> 廣濟宮化安寺
54939 >>> 王爺廟
54940 >>> 善主公廟
54941 >>> 地藏王寶殿
54943 >>> 關子嶺碧雲寺四面神
54944 >>> 觀音淨苑
54945 >>> 福德祠
54946 >>> 聖安宮
54947 >>> 九龍帝王廟
54948 >>> 竹仔門中妙宮
54949 >>> 顯濟宮
54950 >>> 福呂府
54951 >>> 國聖廟
54952 >>> 福興宮
54953 >>> 仁安宮
54954 >>> 五汴頭 福如宮
54955 >>> 台南市弘願功德會 顯密弘法寺
54956 >>> 台南市白河區太城宮
54957 >>> 大凍山土地公廟
54958 >>> 白河三官寶殿
54959 >>> 全安宮
54960 >>> 福顯宮
54961 >>> 白河土庫代天府
54962 >>> 成正廟茄正公
54963 >>> 福德宮
54964 >>> 檨子林保安宮
54965 >>> 福德宮
54966 >>> 六順宮
54967 >>> 玄天上帝
54968 >>> 蓮潭里百年土地公廟
54969 >>> 福德祠
54970 >>> 南寮福安宮
54971 >>> 福德祠
54972 >>> 法海淨寺
54974 >>> 將軍區廣山里廣安宮
54975 >>> 玉皇宮
54976 >>> 將軍二位元帥廟
54977 >>> 東興宮
54978 >>> 大灣清濟宮
54979 >>> 開台清水寺
54980 >>> 慈善宮
54981 >>> 新芳慶安宮
54982 >>> 慈興宮
54983 >>> 南聖宮
54984 >>> 金龍寺
54985 >>> 西方慈靈寺
54986 >>> 十二勇士廟
54987 >>> 北門二重港仁安宮
54988 >>> 國聖宮
54989 >>> 瓦寮永安宮
54990 >>> 興安宮
54991 >>> 中洲惠濟宮
54992 >>> 嘉昌里昌安宮
54993 >>> 馬沙溝李聖宮
54994 >>> 慶安宮
54995 >>> 慈照宮
54996 >>> 鎮海將軍廟
54997 >>> 學甲新達里張濟宮-張府千歲
54998 >>> 大元帥廟
54999 >>> 紅蝦港中太宮
55000 >>> 清湄宮
55001 >>> 東明宮
55002 >>> 烈池宮
55003 >>> 集和宮
55004 >>> 漚汪西甲聖帝殿
55005 >>> 聖和宮
55006 >>> 慈良宮
55007 >>> 學甲中洲慈福宮
55008 >>> 玉旨-三元宮道藏菩薩
55009 >>> 草坔 中隆宮 - 溫府千歲
55010 >>> 慈願念佛堂
55011 >>> 臨濮堂(施琅將軍紀念館)
55012 >>> 西龍宮
55013 >>> 馬沙溝觀音巖
55014 >>> 巷口李聖宮李府千歲
55015 >>> 清保宮
55016 >>> 頭港鎮安宮
55017 >>> 下草慈興宮
55018 >>> 西埔內南天宮
55019 >>> 白礁宮
55020 >>> 龍德壇
55021 >>> 西埔內聖天宮
55022 >>> 西興宮
55023 >>> 觀音巖
55025 >>> 廖師大王公廟
55026 >>> 竹筏港鎮港將軍廟
55028 >>> 錦湖村吳保宮
55029 >>> 元安宮
55030 >>> 學甲興太宮
55031 >>> 三安宮
55032 >>> 頂洲福安宮
55034 >>> 侯府天鳳宮
55035 >>> 俊天宮
55036 >>> 天玉殿
55038 >>> 慈隆宮
55039 >>> 義竹修緣禪寺
55042 >>> 仙姑娘媽廟
55043 >>> 福安宮
55044 >>> 鹽粿山土地公廟(大棟山登山口)
55045 >>> 同濟宮管理委員會
55046 >>> 順天府
55047 >>> 綠佑將軍廟
55049 >>> 北河宮
55050 >>> 將軍廟
55058 >>> 祠壇
55059 >>> 光祿廟
55063 >>> 北門新圍仔新寶宮
55064 >>> 天兵天將廟
55065 >>> 南天宮
55066 >>> 二重港城隍宮
55067 >>> 金西宮(哪吒三太子)
55068 >>> 西天宮
55069 >>> 小蚵寮正成府
55070 >>> 興安宮-紀府千歲
55071 >>> 雙春永安宮
55072 >>> 吳福宮
55073 >>> 泰安宮
55074 >>> 蚵寮大眾爺廟
55075 >>> 溪底寮東興宮
55076 >>> 龍港宮
55077 >>> 灰瑤港天封宮
55078 >>> 财团法人二重港仁安宫
55079 >>> 卿雲廟
55081 >>> 龍佛宮
55082 >>> 姑爺代天府
55084 >>> 舊廍德隆宮
55085 >>> 埤寮里伽藍廟
55086 >>> 觀音寺
55087 >>> 無極慈聖堂
55089 >>> 新營五間厝朝隆宮
55090 >>> 臥龍山天蘭寺
55091 >>> 保安宮
55092 >>> 文聖壇
55093 >>> 慈惠堂
