 編號		店家名稱
37542 >>> 順發洗衣店
37546 >>> 信興乾洗店
37549 >>> 公司
37550 >>> 角潭路洗衫坑
37553 >>> 佳佳洗衣名店
37566 >>> 欣美洗衣店
37569 >>> 琦美專業洗衣店
37570 >>> 三德洗衣
37573 >>> 廷佑洗衣店
37582 >>> 衣加潔滾桶式自助洗衣店
37586 >>> 利林眼鏡行
37587 >>> 特威力投幣式洗衣店
37602 >>> 洗衣中心
37605 >>> 波波投幣式洗衣
37618 >>> 衣必洗
37625 >>> 永潔洗衣店
37626 >>> 24H投幣式自助洗衣
37627 >>> 麗潔乾洗廣場
37630 >>> 宏昇實業社
37635 >>> 衣必洗自助洗衣
37639 >>> 朝章洗衣店
37646 >>> 衣塵不染
37649 >>> 樂飛自助洗衣咖啡屋
37664 >>> 喬美洗衣店
37676 >>> 雅信洗衣店
37677 >>> 順凱洗衣店
37678 >>> 樂潔白 洗衣連鎖
37679 >>> 文彬乾洗染店
37680 >>> 衣柔洗衣店
37691 >>> 洗衣舖子
37698 >>> 新興機器洗染店
37699 >>> 竹音洗衣店
37711 >>> 家成洗衣商店
37726 >>> 鞋の澡堂
37728 >>> 潔衣專家
37735 >>> 光明洗衣店
37739 >>> 百年洗衣堀
37740 >>> 波波投幣式洗衣
37741 >>> 舊社自助洗衣店
37743 >>> 波波投幣式洗衣
37749 >>> 宏益乾洗名店
37750 >>> 泉水洗衣池
37754 >>> YBJ Laundry
37756 >>> 欣新洗衣店
37758 >>> Expert Wash
37759 >>> 琥琪乾洗中心
37760 >>> 凱新洗衣名店
37763 >>> 麗怡乾洗名店
37764 >>> 潔而樂自助洗衣房(旅順店)
37770 >>> 新美洗衣店
37771 >>> 悅的乾洗名店
37772 >>> 欣美洗衣
37798 >>> 大億洗衣店
37804 >>> 欣欣洗衣店
37818 >>> 第一洗衣店
37828 >>> 億華洗衣店
37829 >>> 明華機械乾洗總店
37831 >>> 芳彬洗衣店
37847 >>> 永峰機器乾洗店
37850 >>> 容新乾洗店
37852 >>> 中和洗衣店
37862 >>> SeSA 洗衣吧 台南成大店
37863 >>> 益嘉洗衣中心
37865 >>> 天天洗衣中心
37877 >>> 永興洗衣店
37883 >>> 新雅洗衣店
37897 >>> 麗新洗衣店
37908 >>> 益佳洗衣店
37911 >>> 宏昌洗衣店
37941 >>> 松民洗衣店
37997 >>> 正德洗衣店
38023 >>> 波波自助式洗衣店
38024 >>> 美奇洗衣店
38033 >>> 亮麗專業洗衣
38034 >>> 依然美洗衣坊
38035 >>> 嘉美乾洗店
38038 >>> 白光洗衣店
38041 >>> 陳春志—松興洗衣店
38042 >>> 有順洗衣店
38050 >>> 百福機器乾洗店
38060 >>> 東成洗衣店
38064 >>> 合興洗衣店
38067 >>> 加新洗衣店
38069 >>> 東北洗衣店
38070 >>> 佳新洗衣店
38071 >>> 新白光洗衣店
38076 >>> 立新乾洗商店
38077 >>> 光榮洗衣店
38078 >>> 香洋洗衣店
38086 >>> 日日新洗衣店
38089 >>> 國賓洗衣店
38095 >>> 24H美國戴克斯特 投幣式自助洗衣
38113 >>> 大山洗衣中心
38118 >>> 良泉洗衣中心
38119 >>> 吉財乾洗店
38124 >>> 華新乾洗店
38128 >>> 亮麗專業洗衣-鹽行店
38129 >>> 和欣24H投幣式自助洗衣大橋店
38130 >>> 嘉美洗衣店
38132 >>> 永凈洗衣店
38136 >>> 日清洗衣店
38137 >>> 悅亮洗衣坊
38141 >>> 新光美洗衣店
38144 >>> 欣美洗衣店
38148 >>> 國源洗衣店
38150 >>> 發興乾洗店
38152 >>> 上美洗衣店
38153 >>> 大新乾洗中心
38155 >>> 明德洗衣店
38158 >>> 波波自助洗衣店(延平店)
38167 >>> Wash投幣式洗衣生活館
38176 >>> 自助洗衣店
38177 >>> 明真洗衣
38178 >>> 正清洗衣店
38203 >>> 清水洗衣店
38204 >>> 成潔洗衣店
38212 >>> 天成洗衣店
38213 >>> 展億自助洗衣店
38220 >>> 方欣洗衣家
38263 >>> 明潔自助式洗衣店
38264 >>> 保新洗衣店
38266 >>> 旭美洗衣店
38268 >>> 洗衣店
38273 >>> 波波自助式洗衣店
38275 >>> 洗衣淨自助洗衣-南科店
38282 >>> 波波投幣式洗衣
38287 >>> 吳仁村（佳麗洗衣中心）
38291 >>> 良美洗衣店
38293 >>> 聯新洗衣店
38294 >>> 波波投幣式洗衣
38310 >>> 安麗洗衣店
38312 >>> 吉良洗衣店
38313 >>> 王氏洗衣中心
38323 >>> 美的洗衣店
38336 >>> 天日新洗衣店
38338 >>> 洗特樂自助洗衣-台南佳里興店
38341 >>> 衣必洗自助洗衣店
38344 >>> 全美洗衣店
38345 >>> 華新機械乾洗店
38347 >>> 洗衣店乾洗專家
38348 >>> 波波投幣式洗衣店
38351 >>> 衣塵不染自助洗衣
38354 >>> 新都洗衣店
38355 >>> 美舒容環保洗衣
38356 >>> 昆山洗衣
38357 >>> 新益洗衣店
38360 >>> 佳欣乾洗中心
38361 >>> 洗被丹自助洗衣店
38364 >>> 一達洗衣店
38368 >>> 精緻自助洗衣
38371 >>> 朝陽乾洗衣店
38372 >>> 南京洗衣店
38383 >>> 波波自助洗衣店(佳里二店)
38388 >>> 波波自助洗衣店
38395 >>> 華美機器乾洗衣店
38396 >>> 永利洗衣店
38397 >>> 合鋒洗衣店
38398 >>> 波波投幣式洗衣
38400 >>> 加盈洗衣中心
38401 >>> 衣塵不染自助洗衣
38402 >>> 廣新乾洗店
38403 >>> 士新洗衣店
38404 >>> 世發乾洗名店
38405 >>> 24H SKY自助洗衣
38415 >>> 洗思特自助洗衣-後營加盟店
38417 >>> 馬上好自助洗衣店
38420 >>> 24H自助洗衣店
38421 >>> 國光乾洗店
38422 >>> 民欣洗衣店
38423 >>> 愛爾美洗衣店
38424 >>> 永裕洗衣店
38430 >>> 哈佛24H投幣式洗衣店
38471 >>> 文婷洗衣店
38480 >>> 新展洗衣店
38482 >>> 金城洗衣店
38489 >>> 東山24H全自動洗衣
38507 >>> 萬象洗衣
38514 >>> 依美高級乾洗店
38521 >>> 波波自助式洗衣店
38523 >>> 讚揚洗衣店
38526 >>> 永麗洗衣店
38532 >>> 大新洗衣店
38536 >>> 邦尼洗衣大角咀店
38537 >>> 信美洗衣中心
38538 >>> 快易潔
38539 >>> 名富洗衣中心
38540 >>> 真善美乾洗店
38544 >>> 旭清乾洗
38563 >>> 日又新洗衣店
38564 >>> 龍寶洗衣坊
38572 >>> 光美洗衣店
38574 >>> 國濱專業洗衣
38575 >>> 24H自助洗衣
38576 >>> 洗可麗
38579 >>> 熊寶寶洗衣坊
38584 >>> 鳳凰身超級乾洗店
38585 >>> 大新洗衣店
38595 >>> 新雅洗衣店
38596 >>> 合興洗衣
38599 >>> 和興乾洗店
38601 >>> 佳泉精緻洗衣
38605 >>> 佳渼洗衣店
38606 >>> 光輝專業洗衣
38607 >>> 熊寶貝洗衣店
38609 >>> 樂樂自助洗衣店24H(民雄店)
38632 >>> 佳佳洗衣店
38633 >>> 大眾洗衣店(民雄福樂)
38691 >>> 高雄新興區洗衣專門店
38692 >>> 大友洗衣店
38699 >>> 順發乾洗店
38700 >>> 1の乾洗
38704 >>> 愛倫洗衣店
38710 >>> 能新乾洗衣店
38714 >>> 南星洗染店
38723 >>> 佳新乾洗店
38727 >>> 永明洗衣店
38733 >>> 新豐洗衣店
38735 >>> 光新洗衣店
38741 >>> 大裕洗染店
38742 >>> 和興洗衣店
38745 >>> 明興機械洗衣店
38746 >>> 永順洗衣店
38750 >>> 光良洗衣店
38754 >>> 永順洗衣店
38756 >>> 成明洗衣店
38759 >>> 欣美洗衣中心
38760 >>> 林蓁精緻洗衣坊
38761 >>> 清新洗衣店
38766 >>> 白昇洗衣店
38768 >>> 國裕洗衣店
38773 >>> 麗新機械洗染商店
38776 >>> 光成洗衣店
38777 >>> 甲伊洗衣店
38782 >>> 波波自助式洗衣店
38803 >>> 弘彬洗衣店
38827 >>> 光亮洗衣店
38832 >>> 花旗洗衣中心
38836 >>> 新如洗衣
38850 >>> 萬國乾洗店
38862 >>> 清海洗衣店
38869 >>> 良仁洗衣店
38871 >>> 啟芳洗衣店
38881 >>> 波波投幣式洗衣
38889 >>> 日陽洗衣店
38892 >>> 專業洗衣收發大聯盟（左營門市）/高雄洗衣店/高雄洗衣/洗鞋/洗包
38897 >>> 洗美投幣式自助洗衣
38928 >>> 美國戴克斯特投幣式自助洗衣坊
38933 >>> 弘遠乾洗店
38957 >>> 嵩大實業股份有限公司
38990 >>> 文華乾洗連鎖
38992 >>> 曉唐實業有限公司
39021 >>> 維信洗衣店
39023 >>> 新美洗衣名店
39032 >>> 來來電腦洗衣店
39039 >>> 豐薪洗衣店
39040 >>> 永大洗衣店
39048 >>> 天美乾洗衣店
39053 >>> 正大洗衣店
39056 >>> 大統洗衣店
39065 >>> 舜美洗衣店
39068 >>> 洗衣鞋院惠民店-直營總店
39073 >>> 洗衣鞋院海專店-直營分店
39083 >>> 波波投幣式洗衣
39086 >>> 波波自助洗衣店
39103 >>> 信美洗衣店
39105 >>> 大地洗染店
39107 >>> 洗e網自助洗衣
39118 >>> Laundry Station
39120 >>> 宏和洗衣店
39124 >>> 定美乾洗店
39126 >>> 衣佳專業洗衣／洗床單
39127 >>> 有間自助洗衣
39129 >>> 大衆洗衣店
39132 >>> 美國皇后洗衣
39139 >>> 漢衛洗衣連鎖
39141 >>> 森泳專業洗衣店
39155 >>> 凱立洗衣店
39175 >>> 雅苑洗衣店
39177 >>> 廸雅洗衣店
39178 >>> 正美洗衣店
39180 >>> 大正乾洗衣店
39183 >>> 正義全自動乾洗衣店
39184 >>> 合順洗衣坊
39203 >>> 新祥洗衣名店
39205 >>> 子喬洗衣店
39212 >>> 明泉洗衣店
39213 >>> 衣潔投幣式洗衣
39216 >>> 上新乾洗店
39219 >>> 無毒 環保乾洗
39220 >>> 清富洗衣店
39221 >>> 建立洗衣店
39223 >>> 波波投幣式洗衣
39224 >>> 品潔洗衣屋
39225 >>> 清風洗衣店
39227 >>> 如意洗衣店
39230 >>> 洗衣收送大聯盟(送洗請預約加賴@507ftzxh)/高雄洗衣店/高雄洗衣/仁武洗衣店/仁武洗衣/免費收送服務
39243 >>> 波波投幣式洗衣
39246 >>> 美國DEXTER投幣式自助洗衣店
39247 >>> 美國皇后洗衣
39248 >>> 大衛乾洗店
39250 >>> PSC 洗鞋達人 - 左營店
